project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.4,false,PACKAGE,2,3,0.9,false,495,12,0.013719896370706502,0,PACKAGE,.,.,tools.descartes.teastore.image.cache,cache,0,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.2,false,PACKAGE,3,4,0.47058823529411764,false,632,5,0.019145223863815154,0,PACKAGE,.,.,tools.descartes.teastore.persistence.repository,repository,515,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.0,false,PACKAGE,0,5,1.0,false,460,7,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.persistence.rest,rest,523,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.0,false,PACKAGE,2,11,0.9333333333333333,false,960,10,0.014705450342518855,0,PACKAGE,.,.,tools.descartes.teastore.image.setup,setup,1036,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.0,false,PACKAGE,0,0,0.0,false,87,1,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.dockermemoryconfigurator,dockermemoryconfigurator,2063,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.0,false,PACKAGE,4,6,0.4375,false,768,10,0.013624222204739442,0,PACKAGE,.,.,tools.descartes.teastore.registryclient.rest,rest,532,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.0,false,PACKAGE,0,2,1.0,false,0,3,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.webui,webui,1045,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.0,false,PACKAGE,0,0,0.0,false,14,1,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.webui.rest,rest,1051,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.2,false,PACKAGE,15,2,0.03225806451612903,false,294,9,0.07356274126326155,0,PACKAGE,.,.,tools.descartes.teastore.registryclient,registryclient,2075,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.0,false,PACKAGE,0,3,1.0,false,23,1,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.webui.startup,startup,1059,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.06666666666666667,false,PACKAGE,0,7,1.0,false,1010,16,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.webui.servlet,servlet,1067,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.0,false,PACKAGE,0,1,1.0,false,0,3,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.recommender,recommender,1076,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.0,false,PACKAGE,0,3,1.0,false,97,3,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.recommender.rest,rest,1082,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.0,false,PACKAGE,1,7,0.9090909090909091,false,268,4,0.011457674086503996,0,PACKAGE,.,.,tools.descartes.teastore.recommender.servlet,servlet,1090,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.5,false,PACKAGE,6,5,0.4666666666666667,false,276,5,0.09463573546906925,0,PACKAGE,.,.,tools.descartes.teastore.recommender.algorithm,algorithm,1098,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.0,false,PACKAGE,0,0,1.0,false,0,2,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.registry,registry,1107,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.0,false,PACKAGE,0,0,0.0,false,24,1,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.registry.servlet,servlet,1113,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.0,false,PACKAGE,0,0,0.0,false,47,2,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.persistence.domain.converters,converters,2143,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.0,false,PACKAGE,0,0,0.0,false,193,4,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.registry.rest,rest,1121,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.0,false,PACKAGE,3,1,0.25,false,20,5,0.046253041381840915,0,PACKAGE,.,.,tools.descartes.teastore.recommender.algorithm.impl,impl,2168,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.0,false,PACKAGE,1,1,0.5,false,26,1,0.025006857724678408,0,PACKAGE,.,.,tools.descartes.teastore.recommender.algorithm.impl.pop,pop,2189,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.0,false,PACKAGE,1,2,0.6666666666666666,false,121,2,0.025006857724678408,0,PACKAGE,.,.,tools.descartes.teastore.recommender.algorithm.impl.cf,cf,2201,container
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,0.25,false,PACKAGE,9,0,0.0,false,193,4,0.04655566772940144,0,PACKAGE,.,.,tools.descartes.teastore.registryclient.util,util,708,container
