Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
sitewhere-1.13.0-b85bf70,com.sitewhere.gnuhealth,GnuHealthBuildingsAssetModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.gnuhealth,GnuHealthConfiguration,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_URL; DEFAULT_USERNAME; DEFAULT_PASSWORD; baseUrl; username; password; userId; cookie; METHOD_POST; mapper; gnuHealthData; method; id; params
sitewhere-1.13.0-b85bf70,com.sitewhere.gnuhealth,GnuHealthConfiguration,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: GnuHealthData; GnuHealthConfiguration
sitewhere-1.13.0-b85bf70,com.sitewhere.gnuhealth,GnuHealthConfiguration.JsonCall,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: method; id; params
sitewhere-1.13.0-b85bf70,com.sitewhere.gnuhealth,GnuHealthConfiguration.JsonCall,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.gnuhealth,GnuHealthWardsAssetModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEMeasurements_VALUE; DEMeasurement_VALUE; DELocation_VALUE; DEAlert_VALUE; DECommandInvocation_VALUE; DECommandResponse_VALUE; DEStateChange_VALUE; DEStreamData_VALUE; internalValueMap; value; DAUnassociated_VALUE; DAAssociated_VALUE; internalValueMap; value; GEDevice_VALUE; GEGroup_VALUE; internalValueMap; value; OTInvokeCommand_VALUE; OTUpdateFirmware_VALUE; internalValueMap; value; BOSUnprocessed_VALUE; BOSProcessing_VALUE; BOSFinishedSuccessfully_VALUE; BOSFinishedWithErrors_VALUE; internalValueMap; value; EPSUnprocessed_VALUE; EPSProcessing_VALUE; EPSFailed_VALUE; EPSSucceeded_VALUE; internalValueMap; value; bitField0_; NAME_FIELD_NUMBER; name_; VALUE_FIELD_NUMBER; value_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; CREATEDDATE_FIELD_NUMBER; createdDate_; CREATEDBY_FIELD_NUMBER; createdBy_; UPDATEDDATE_FIELD_NUMBER; updatedDate_; UPDATEDBY_FIELD_NUMBER; updatedBy_; DELETED_FIELD_NUMBER; deleted_; METADATA_FIELD_NUMBER; metadata_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; TOKEN_FIELD_NUMBER; token_; NAME_FIELD_NUMBER; name_; DESCRIPTION_FIELD_NUMBER; description_; IMAGEURL_FIELD_NUMBER; imageUrl_; MAPTYPE_FIELD_NUMBER; mapType_; MAPMETADATA_FIELD_NUMBER; mapMetadata_; ENTITYDATA_FIELD_NUMBER; entityData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; LATITUDE_FIELD_NUMBER; latitude_; LONGITUDE_FIELD_NUMBER; longitude_; ELEVATION_FIELD_NUMBER; elevation_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; TOKEN_FIELD_NUMBER; token_; SITETOKEN_FIELD_NUMBER; siteToken_; NAME_FIELD_NUMBER; name_; COORDINATES_FIELD_NUMBER; coordinates_; BORDERCOLOR_FIELD_NUMBER; borderColor_; FILLCOLOR_FIELD_NUMBER; fillColor_; OPACITY_FIELD_NUMBER; opacity_; ENTITYDATA_FIELD_NUMBER; entityData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; NAME_FIELD_NUMBER; name_; PATH_FIELD_NUMBER; path_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; NAME_FIELD_NUMBER; name_; PATH_FIELD_NUMBER; path_; SLOTS_FIELD_NUMBER; slots_; UNITS_FIELD_NUMBER; units_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; SLOTS_FIELD_NUMBER; slots_; UNITS_FIELD_NUMBER; units_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; TOKEN_FIELD_NUMBER; token_; NAME_FIELD_NUMBER; name_; ASSETMODULEID_FIELD_NUMBER; assetModuleId_; ASSETID_FIELD_NUMBER; assetId_; CONTAINERPOLICY_FIELD_NUMBER; containerPolicy_; DEVICEELEMENTSCHEMA_FIELD_NUMBER; deviceElementSchema_; ENTITYDATA_FIELD_NUMBER; entityData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; NAME_FIELD_NUMBER; name_; TYPE_FIELD_NUMBER; type_; REQUIRED_FIELD_NUMBER; required_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; TOKEN_FIELD_NUMBER; token_; SPECIFICATIONTOKEN_FIELD_NUMBER; specificationToken_; NAMESPACE_FIELD_NUMBER; namespace_; NAME_FIELD_NUMBER; name_; DESCRIPTION_FIELD_NUMBER; description_; PARAMETERS_FIELD_NUMBER; parameters_; ENTITYDATA_FIELD_NUMBER; entityData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; DEVICEELEMENTSCHEMAPATH_FIELD_NUMBER; deviceElementSchemaPath_; HARDWAREID_FIELD_NUMBER; hardwareId_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; HARDWAREID_FIELD_NUMBER; hardwareId_; SITETOKEN_FIELD_NUMBER; siteToken_; SPECIFICATIONTOKEN_FIELD_NUMBER; specificationToken_; PARENTHARDWAREID_FIELD_NUMBER; parentHardwareId_; DEVICEELEMENTMAPPINGS_FIELD_NUMBER; deviceElementMappings_; COMMENTS_FIELD_NUMBER; comments_; ASSIGNMENTTOKEN_FIELD_NUMBER; assignmentToken_; ENTITYDATA_FIELD_NUMBER; entityData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; ID_FIELD_NUMBER; id_; EVENTTYPE_FIELD_NUMBER; eventType_; SITETOKEN_FIELD_NUMBER; siteToken_; DEVICEASSIGNMENTTOKEN_FIELD_NUMBER; deviceAssignmentToken_; ASSIGNMENTTYPE_FIELD_NUMBER; assignmentType_; ASSETMODULEID_FIELD_NUMBER; assetModuleId_; ASSETID_FIELD_NUMBER; assetId_; EVENTDATE_FIELD_NUMBER; eventDate_; RECEIVEDDATE_FIELD_NUMBER; receivedDate_; METADATA_FIELD_NUMBER; metadata_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; LATITUDE_FIELD_NUMBER; latitude_; LONGITUDE_FIELD_NUMBER; longitude_; ELEVATION_FIELD_NUMBER; elevation_; EVENTDATA_FIELD_NUMBER; eventData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; NAME_FIELD_NUMBER; name_; VALUE_FIELD_NUMBER; value_; EVENTDATA_FIELD_NUMBER; eventData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; MEASUREMENTS_FIELD_NUMBER; measurements_; EVENTDATA_FIELD_NUMBER; eventData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; SOURCE_FIELD_NUMBER; source_; LEVEL_FIELD_NUMBER; level_; TYPE_FIELD_NUMBER; type_; MESSAGE_FIELD_NUMBER; message_; EVENTDATA_FIELD_NUMBER; eventData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; STREAMID_FIELD_NUMBER; streamId_; SEQUENCENUMBER_FIELD_NUMBER; sequenceNumber_; DATA_FIELD_NUMBER; data_; EVENTDATA_FIELD_NUMBER; eventData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; INITIATOR_FIELD_NUMBER; initiator_; INITIATORID_FIELD_NUMBER; initiatorId_; TARGET_FIELD_NUMBER; target_; TARGETID_FIELD_NUMBER; targetId_; COMMANDTOKEN_FIELD_NUMBER; commandToken_; PARAMETERVALUES_FIELD_NUMBER; parameterValues_; STATUS_FIELD_NUMBER; status_; EVENTDATA_FIELD_NUMBER; eventData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; ORIGINATINGEVENTID_FIELD_NUMBER; originatingEventId_; RESPONSEEVENTID_FIELD_NUMBER; responseEventId_; RESPONSE_FIELD_NUMBER; response_; EVENTDATA_FIELD_NUMBER; eventData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; LASTINTERACTIONDATE_FIELD_NUMBER; lastInteractionDate_; LASTLOCATION_FIELD_NUMBER; lastLocation_; LATESTMEASUREMENTS_FIELD_NUMBER; latestMeasurements_; LATESTALERTS_FIELD_NUMBER; latestAlerts_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; TOKEN_FIELD_NUMBER; token_; DEVICEHARDWAREID_FIELD_NUMBER; deviceHardwareId_; SITETOKEN_FIELD_NUMBER; siteToken_; ASSIGNMENTTYPE_FIELD_NUMBER; assignmentType_; ASSETMODULEID_FIELD_NUMBER; assetModuleId_; ASSETID_FIELD_NUMBER; assetId_; STATUS_FIELD_NUMBER; status_; ACTIVEDATE_FIELD_NUMBER; activeDate_; RELEASEDDATE_FIELD_NUMBER; releasedDate_; ENTITYDATA_FIELD_NUMBER; entityData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; ASSIGNMENTTOKEN_FIELD_NUMBER; assignmentToken_; STREAMID_FIELD_NUMBER; streamId_; CONTENTTYPE_FIELD_NUMBER; contentType_; ENTITYDATA_FIELD_NUMBER; entityData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; TOKEN_FIELD_NUMBER; token_; NAME_FIELD_NUMBER; name_; DESCRIPTION_FIELD_NUMBER; description_; ROLES_FIELD_NUMBER; roles_; ENTITYDATA_FIELD_NUMBER; entityData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; GROUPTOKEN_FIELD_NUMBER; groupToken_; INDEX_FIELD_NUMBER; index_; TYPE_FIELD_NUMBER; type_; ELEMENTID_FIELD_NUMBER; elementId_; ROLES_FIELD_NUMBER; roles_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; TOKEN_FIELD_NUMBER; token_; OPERATIONTYPE_FIELD_NUMBER; operationType_; PARAMETERS_FIELD_NUMBER; parameters_; PROCESSINGSTATUS_FIELD_NUMBER; processingStatus_; PROCESSINGSTARTEDDATE_FIELD_NUMBER; processingStartedDate_; PROCESSINGENDEDDATE_FIELD_NUMBER; processingEndedDate_; ENTITYDATA_FIELD_NUMBER; entityData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER; bitField0_; BATCHOPERATIONTOKEN_FIELD_NUMBER; batchOperationToken_; HARDWAREID_FIELD_NUMBER; hardwareId_; INDEX_FIELD_NUMBER; index_; PROCESSINGSTATUS_FIELD_NUMBER; processingStatus_; PROCESSEDDATE_FIELD_NUMBER; processedDate_; METADATA_FIELD_NUMBER; metadata_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 31 public methods
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceEventType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceEventType,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEMeasurements_VALUE; DEMeasurement_VALUE; DELocation_VALUE; DEAlert_VALUE; DECommandInvocation_VALUE; DECommandResponse_VALUE; DEStateChange_VALUE; DEStreamData_VALUE; internalValueMap; value
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceEventType,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: DEMeasurements_VALUE; DEMeasurement_VALUE; DELocation_VALUE; DEAlert_VALUE; DECommandInvocation_VALUE; DECommandResponse_VALUE; DEStateChange_VALUE; DEStreamData_VALUE; internalValueMap; value
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceAssignmentType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: DAUnassociated_VALUE; DAAssociated_VALUE; internalValueMap; value
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceAssignmentType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceAssignmentType,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DAUnassociated_VALUE; DAAssociated_VALUE; internalValueMap; value
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.GroupElementType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: GEDevice_VALUE; GEGroup_VALUE; internalValueMap; value
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.GroupElementType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.GroupElementType,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: GEDevice_VALUE; GEGroup_VALUE; internalValueMap; value
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.OperationType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: OTInvokeCommand_VALUE; OTUpdateFirmware_VALUE; internalValueMap; value
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.OperationType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.OperationType,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: OTInvokeCommand_VALUE; OTUpdateFirmware_VALUE; internalValueMap; value
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.BatchOperationStatus,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.BatchOperationStatus,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BOSUnprocessed_VALUE; BOSProcessing_VALUE; BOSFinishedSuccessfully_VALUE; BOSFinishedWithErrors_VALUE; internalValueMap; value
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.BatchOperationStatus,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: BOSUnprocessed_VALUE; BOSProcessing_VALUE; BOSFinishedSuccessfully_VALUE; BOSFinishedWithErrors_VALUE; internalValueMap; value
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.ElementProcessingStatus,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.ElementProcessingStatus,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EPSUnprocessed_VALUE; EPSProcessing_VALUE; EPSFailed_VALUE; EPSSucceeded_VALUE; internalValueMap; value
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.ElementProcessingStatus,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: EPSUnprocessed_VALUE; EPSProcessing_VALUE; EPSFailed_VALUE; EPSSucceeded_VALUE; internalValueMap; value
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.MetadataEntryOrBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.MetadataEntry,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.MetadataEntry,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: bitField0_; NAME_FIELD_NUMBER; name_; VALUE_FIELD_NUMBER; value_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.MetadataEntry,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: bitField0_; NAME_FIELD_NUMBER; name_; VALUE_FIELD_NUMBER; value_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.EntityDataOrBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.EntityData,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.EntityData,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: bitField0_; CREATEDDATE_FIELD_NUMBER; createdDate_; CREATEDBY_FIELD_NUMBER; createdBy_; UPDATEDDATE_FIELD_NUMBER; updatedDate_; UPDATEDBY_FIELD_NUMBER; updatedBy_; DELETED_FIELD_NUMBER; deleted_; METADATA_FIELD_NUMBER; metadata_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.EntityData,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: bitField0_; CREATEDDATE_FIELD_NUMBER; createdDate_; CREATEDBY_FIELD_NUMBER; createdBy_; UPDATEDDATE_FIELD_NUMBER; updatedDate_; UPDATEDBY_FIELD_NUMBER; updatedBy_; DELETED_FIELD_NUMBER; deleted_; METADATA_FIELD_NUMBER; metadata_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.SiteOrBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Site,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Site,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: bitField0_; TOKEN_FIELD_NUMBER; token_; NAME_FIELD_NUMBER; name_; DESCRIPTION_FIELD_NUMBER; description_; IMAGEURL_FIELD_NUMBER; imageUrl_; MAPTYPE_FIELD_NUMBER; mapType_; MAPMETADATA_FIELD_NUMBER; mapMetadata_; ENTITYDATA_FIELD_NUMBER; entityData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Site,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: bitField0_; TOKEN_FIELD_NUMBER; token_; NAME_FIELD_NUMBER; name_; DESCRIPTION_FIELD_NUMBER; description_; IMAGEURL_FIELD_NUMBER; imageUrl_; MAPTYPE_FIELD_NUMBER; mapType_; MAPMETADATA_FIELD_NUMBER; mapMetadata_; ENTITYDATA_FIELD_NUMBER; entityData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.LocationOrBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Location,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Location,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: bitField0_; LATITUDE_FIELD_NUMBER; latitude_; LONGITUDE_FIELD_NUMBER; longitude_; ELEVATION_FIELD_NUMBER; elevation_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Location,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: bitField0_; LATITUDE_FIELD_NUMBER; latitude_; LONGITUDE_FIELD_NUMBER; longitude_; ELEVATION_FIELD_NUMBER; elevation_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.ZoneOrBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Zone,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Zone,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: bitField0_; TOKEN_FIELD_NUMBER; token_; SITETOKEN_FIELD_NUMBER; siteToken_; NAME_FIELD_NUMBER; name_; COORDINATES_FIELD_NUMBER; coordinates_; BORDERCOLOR_FIELD_NUMBER; borderColor_; FILLCOLOR_FIELD_NUMBER; fillColor_; OPACITY_FIELD_NUMBER; opacity_; ENTITYDATA_FIELD_NUMBER; entityData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Zone,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: bitField0_; TOKEN_FIELD_NUMBER; token_; SITETOKEN_FIELD_NUMBER; siteToken_; NAME_FIELD_NUMBER; name_; COORDINATES_FIELD_NUMBER; coordinates_; BORDERCOLOR_FIELD_NUMBER; borderColor_; FILLCOLOR_FIELD_NUMBER; fillColor_; OPACITY_FIELD_NUMBER; opacity_; ENTITYDATA_FIELD_NUMBER; entityData_; memoizedIsInitialized; DEFAULT_INSTANCE; PARSER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceSlotOrBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler.DeviceSlot,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
