Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
sitewhere-1.13.0-b85bf70,com.sitewhere.aws,SqsOutboundEventProcessor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
sitewhere-1.13.0-b85bf70,com.sitewhere.azure.device.communication.client,Constants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DefaultStartingOffset; SelectorFilterName; OffsetFilterFormatString; EnqueueTimeFilterFormatString; ConsumerAddressFormatString; DestinationAddressFormatString; SslScheme; DefaultPort; DefaultSslPort; AmqpPayloadKey; TotalTaskKey; TaskIndexKey
sitewhere-1.13.0-b85bf70,com.sitewhere.azure.device.communication.client,EventHubReceiverImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
sitewhere-1.13.0-b85bf70,com.sitewhere.azure.device.communication.client,EventHubReceiverTask,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
sitewhere-1.13.0-b85bf70,com.sitewhere.azure.device.communication.client,FieldConstants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PartitionKey; Offset; Message
sitewhere-1.13.0-b85bf70,com.sitewhere.azure.device.communication,EventHubOutboundEventProcessor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.client,SiteWhereClient,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_BASE_URL; DEFAULT_USERNAME; DEFAULT_PASSWORD; DEFAULT_TENANT_AUTH_TOKEN; DEFAULT_CONNECT_TIMEOUT; DEBUG_ENABLED
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.client,SiteWhereClient,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.client,SiteWhereClient.HttpEntityEnclosingDeleteRequest,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.test,SiteWhereClientTester.TestResults,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spi,ISiteWhereClient,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
sitewhere-1.13.0-b85bf70,com.sitewhere.test,ApiTests,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TEST_SPECIFICATION_TOKEN; TEST_HARDWARE_ID; TEST_ASSET_ID; TEST_SITE_TOKEN; ANDROID_SPEC_TOKEN
sitewhere-1.13.0-b85bf70,com.sitewhere.test,ApiTests,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 36
sitewhere-1.13.0-b85bf70,com.sitewhere.test,StreamTests,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ASSN_TOKEN
sitewhere-1.13.0-b85bf70,com.sitewhere.cloud.providers.initialstate,InitialStateEventProcessor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
sitewhere-1.13.0-b85bf70,com.sitewhere.common,ExpiringLRUCache.CacheEntry,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.common,ExpiringLRUCache.CacheStatistics,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.common,MarshalUtils,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MAPPER; PRETTY_MAPPER
sitewhere-1.13.0-b85bf70,com.sitewhere.configuration,ResourceManagerGlobalConfigurationResolver,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: LOGGER
sitewhere-1.13.0-b85bf70,com.sitewhere.configuration,ResourceManagerGlobalConfigurationResolver,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
sitewhere-1.13.0-b85bf70,com.sitewhere.configuration,ResourceManagerTenantConfigurationResolver,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: LOGGER; ASSETS_FOLDER; SCRIPTS_FOLDER; DEFAULT_TENANT_CONFIGURATION_FILE; TENANT_SUFFIX_ACTIVE; TENANT_SUFFIX_STAGED; TENANT_SUFFIX_BACKUP
sitewhere-1.13.0-b85bf70,com.sitewhere.configuration,ResourceManagerTenantConfigurationResolver,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
sitewhere-1.13.0-b85bf70,com.sitewhere.core,Boilerplate,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_MESSAGE_WIDTH
sitewhere-1.13.0-b85bf70,com.sitewhere.core,SiteWherePersistence,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 100
sitewhere-1.13.0-b85bf70,com.sitewhere.device,AssignmentStateManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
sitewhere-1.13.0-b85bf70,com.sitewhere.device,DeviceActions,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
sitewhere-1.13.0-b85bf70,com.sitewhere.device,DeviceEventManagementDecorator,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
sitewhere-1.13.0-b85bf70,com.sitewhere.device,DeviceEventManagementTriggers,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
sitewhere-1.13.0-b85bf70,com.sitewhere.device,DeviceManagementDecorator,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 29
sitewhere-1.13.0-b85bf70,com.sitewhere.device,DeviceManagementTriggers,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication,BlockingQueueOutboundProcessingStrategy,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication,CommandDestination,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication,DecodedInboundEventSource.NoOpDecoder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication,DefaultCommandExecutionBuilder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication,DefaultCommandProcessingStrategy,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication,DeviceCommunication,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication,DeviceStreamManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication,DirectOutboundProcessingStrategy,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication,InboundEventSource,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication,NestedDeviceSupport.NestedDeviceInformation,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication,NullParameters.Extractor,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication,RegistrationManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.coap,MetadataCoapParameterExtractor,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_HOSTNAME_METADATA; DEFAULT_PORT_METADATA; DEFAULT_URL_METADATA; DEFAULT_METHOD_METADATA
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.json,JsonDeviceRequestMarshaler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.mqtt,HardwareIdMqttParameterExtractor,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_COMMAND_TOPIC; DEFAULT_SYSTEM_TOPIC
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.mqtt,MqttCallbackInboundEventReceiver,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_HOSTNAME; DEFAULT_PORT; DEFAULT_CONNECT_TIMEOUT_SECS; DEFAULT_TOPIC
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.mqtt,MqttInboundEventReceiver,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_TOPIC
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.mqtt,MqttLifecycleComponent,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_PROTOCOL; DEFAULT_HOSTNAME; DEFAULT_PORT; DEFAULT_CONNECT_TIMEOUT_SECS
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.mqtt,MqttOutboundEventProcessor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.socket,HttpInteractionHandler.Factory,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.socket,ReadAllInteractionHandler.Factory,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.symbology,DefaultEntityUriProvider,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SITEWHERE_PROTOCOL; INSTANCE
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.websocket,BinaryWebSocketEventReceiver.BinaryWebSocketClient,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.websocket,StringWebSocketEventReceiver.StringWebSocketClient,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.websocket,WebSocketEventReceiver,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_EVENT_RECEIVER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.event.processor,DefaultEventStorageProcessor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
sitewhere-1.13.0-b85bf70,com.sitewhere.device.event.processor,DefaultInboundEventProcessorChain,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
sitewhere-1.13.0-b85bf70,com.sitewhere.device.event.processor,DefaultOutboundEventProcessorChain,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
sitewhere-1.13.0-b85bf70,com.sitewhere.device.event.processor,FilteredOutboundEventProcessor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
sitewhere-1.13.0-b85bf70,com.sitewhere.device.event.processor,InboundEventProcessor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
sitewhere-1.13.0-b85bf70,com.sitewhere.device.marshaling,DeviceAssignmentMarshalHelper,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
sitewhere-1.13.0-b85bf70,com.sitewhere.device.marshaling,DeviceCommandInvocationMarshalHelper,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
sitewhere-1.13.0-b85bf70,com.sitewhere.device.marshaling,DeviceGroupElementMarshalHelper,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
sitewhere-1.13.0-b85bf70,com.sitewhere.device.marshaling,DeviceMarshalHelper,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
sitewhere-1.13.0-b85bf70,com.sitewhere.device.marshaling,DeviceMarshalHelper,Law of Demeter violation,The tool detected the smell in this method (convert) because the method voilates the law of Demeter. The long chain of method invocations is : com.sitewhere.device.marshaling.DeviceMarshalHelper.getNestedHelper; com.sitewhere.device.marshaling.DeviceMarshalHelper.convert
sitewhere-1.13.0-b85bf70,com.sitewhere.device.marshaling,SiteMarshalHelper,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
sitewhere-1.13.0-b85bf70,com.sitewhere.device.presence,DevicePresenceManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
sitewhere-1.13.0-b85bf70,com.sitewhere.device.presence,PresenceNotificationStrategies.SendOnceNotificationStrategy,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.groovy.device.communication,IGroovyVariables,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: VAR_DEVICE_MANAGEMENT; VAR_DEVICE_MANAGEMENT_BUILDER; VAR_EVENT_MANAGEMENT_BUILDER; VAR_ASSET_MANAGEMENT_BUILDER; VAR_TENANT_MANAGEMENT_BUILDER; VAR_DECODED_EVENTS; VAR_DECODED_DEVICE_REQUEST; VAR_PAYLOAD; VAR_PAYLOAD_METADATA; VAR_LOGGER; VAR_COMMAND_EXCUTION; VAR_COMMAND_EXECUTION; VAR_SYSTEM_COMMAND; VAR_NESTING_CONTEXT; VAR_ASSIGNMENT
sitewhere-1.13.0-b85bf70,com.sitewhere.groovy.device.communication.socket,GroovySocketInteractionHandler,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: VAR_SOCKET; VAR_EVENT_RECEIVER
sitewhere-1.13.0-b85bf70,com.sitewhere.groovy.device.communication.socket,GroovySocketInteractionHandler.Factory,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.groovy.device.event.processor,GroovyEventProcessor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
sitewhere-1.13.0-b85bf70,com.sitewhere.hazelcast,HazelcastConfiguration,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CONFIG_FILE_NAME
sitewhere-1.13.0-b85bf70,com.sitewhere.hazelcast,HazelcastEventProcessor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
sitewhere-1.13.0-b85bf70,com.sitewhere.hazelcast,HazelcastQueueSender,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
sitewhere-1.13.0-b85bf70,com.sitewhere.security,SitewhereGrantedAuthority,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ROLE_VOTER_PREFIX
sitewhere-1.13.0-b85bf70,com.sitewhere.server.asset,AssetManagementTriggers,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
sitewhere-1.13.0-b85bf70,com.sitewhere.server.asset,AssetModuleManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
sitewhere-1.13.0-b85bf70,com.sitewhere.server.asset.datastore,DataStoreAssetModule,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
sitewhere-1.13.0-b85bf70,com.sitewhere.server.asset.datastore,DatastoreAssetModuleManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
sitewhere-1.13.0-b85bf70,com.sitewhere.server.asset.filesystem,FileSystemDeviceAssetModule,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MODULE_ID; MODULE_NAME; DEVICE_CONFIG_FILENAME
sitewhere-1.13.0-b85bf70,com.sitewhere.server.asset.filesystem,FileSystemHardwareAssetModule,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MODULE_ID; MODULE_NAME; HARDWARE_CONFIG_FILENAME
sitewhere-1.13.0-b85bf70,com.sitewhere.server.asset.filesystem,FileSystemLocationAssetModule,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MODULE_ID; MODULE_NAME; CONFIG_FILENAME
sitewhere-1.13.0-b85bf70,com.sitewhere.server.asset.filesystem,FileSystemPersonAssetModule,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MODULE_ID; MODULE_NAME; PERSON_CONFIG_FILENAME
sitewhere-1.13.0-b85bf70,com.sitewhere.server.asset.filesystem,IFileSystemAssetModuleConstants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ASSETS_FOLDER
sitewhere-1.13.0-b85bf70,com.sitewhere.server,SiteWhereServer,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SERVER_SPRING_CONTEXT
sitewhere-1.13.0-b85bf70,com.sitewhere.server,SiteWhereServer,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 44
sitewhere-1.13.0-b85bf70,com.sitewhere.server,SiteWhereServerBeans,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: BEAN_TRACER; BEAN_VERSION_CHECK; BEAN_USER_MANAGEMENT; BEAN_TENANT_MANAGEMENT; BEAN_DEVICE_MANAGEMENT; BEAN_DEVICE_EVENT_MANAGEMENT; BEAN_ASSET_MANAGEMENT; BEAN_SCHEDULE_MANAGEMENT; BEAN_DEVICE_COMMUNICATION; BEAN_EVENT_PROCESSING; BEAN_ASSET_MODULE_MANAGER; BEAN_SEARCH_PROVIDER_MANAGER; BEAN_USER_MODEL_INITIALIZER; BEAN_TENANT_MODEL_INITIALIZER
sitewhere-1.13.0-b85bf70,com.sitewhere.server,SiteWhereTenantEngine,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 41
sitewhere-1.13.0-b85bf70,com.sitewhere.server,TenantBootstrapService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
sitewhere-1.13.0-b85bf70,com.sitewhere.server.batch,BatchOperationManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
sitewhere-1.13.0-b85bf70,com.sitewhere.server.batch,BatchOperationManager.BatchOperationProcessor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
sitewhere-1.13.0-b85bf70,com.sitewhere.server.resource,FileSystemResourceManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
sitewhere-1.13.0-b85bf70,com.sitewhere.server.resource,ResourceUrlConnection,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROTO_SITEWHERE; SUBJECT_RESOURCE; TYPE_GLOBAL_RESOURCE; TYPE_TENANT_RESOURCE
sitewhere-1.13.0-b85bf70,com.sitewhere.server.scheduling,QuartzScheduleManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
sitewhere-1.13.0-b85bf70,com.sitewhere.server.scheduling,ScheduledJobMarshalHelper,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
sitewhere-1.13.0-b85bf70,com.sitewhere.server.scheduling.jobs,CommandInvocationJob,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
sitewhere-1.13.0-b85bf70,com.sitewhere.server.tenant,DefaultTenantModelInitializer,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_TENANT_ID; DEFAULT_TENANT_NAME; DEFAULT_TENANT_LOGO; DEFAULT_TENANT_TOKEN; PREFIX_CREATE_TENANT
sitewhere-1.13.0-b85bf70,com.sitewhere.server.tenant,SiteWhereTenantEngineCommands.Command,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.server.tenant,SiteWhereTenantEngineCommands.StartCommand,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.server.tenant,SiteWhereTenantEngineCommands.StopCommand,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.server.tenant,SiteWhereTenantEngineCommands.RebootCommand,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.server.tenant,SiteWhereTenantEngineCommands.PersistentShutdownConstraint,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.server.tenant,TenantTemplate.Initializers,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.server.user,DefaultUserModelInitializer,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_USERNAME; DEFAULT_PASSWORD; NOADMIN_CREDENTIAL; PREFIX_CREATE_AUTH; PREFIX_CREATE_USER
sitewhere-1.13.0-b85bf70,com.sitewhere,SiteWhereApplication.SiteWhereThreadFactory,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.version,LatestVersion.Product,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest,ISiteWhereWebConstants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: HEADER_TENANT_TOKEN; HEADER_SITEWHERE_ERROR; HEADER_SITEWHERE_ERROR_CODE; REQUEST_TENANT_TOKEN
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.asset.request,AssetCategoryCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.asset.request,HardwareAssetCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.asset.request,LocationAssetCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.asset.request,PersonAssetCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.asset,DeviceEventWithAsset,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: UNASSOCIATED_ASSET_NAME
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.communication,DeviceRequest.Type,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device,DeviceAssignment,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.event.request,DeviceAlertCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.event.request,DeviceCommandInvocationCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.event.request,DeviceEventCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.event.request,DeviceLocationCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.event.request,DeviceMeasurementsCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.event.request,DeviceRegistrationRequest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DATA_HARDWARE_ID; DATA_SPECIFICATION_TOKEN; DATA_SITE_TOKEN
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.event.request.scripting,DeviceEventRequestBuilder.AssignmentScope,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.event.view,DeviceCommandInvocationSummary.Parameter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.event.view,DeviceCommandInvocationSummary.Response,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.request,DeviceAssignmentCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.request,DeviceCommandCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.request,DeviceCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.request,DeviceGroupCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.request,DeviceGroupElementCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.request,DeviceSpecificationCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.request,DeviceSpecificationCreateRequest.DeviceElementSchemaBuilder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.request,DeviceSpecificationCreateRequest.DeviceUnitBuilder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.request,SiteCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.request,ZoneCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.device.request.scripting,DeviceManagementRequestBuilder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.resource.request,ResourceCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.scheduling.request,ScheduleCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.search,SearchCriteria,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ALL
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.search.device,DeviceSearchCriteria,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ALL
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.tenant.request,TenantCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.user.request,GrantedAuthorityCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
