project,versionId,versionIndex,versionDate,edgeId,edgeLabel,from,fromId,to,toId
teastore-1.2.0,149fb981-7a60-48de-a742-022b16674bf6,1,2023-02-10T19:13:37.365555,8193,affects,cyclicDep,8190,tools.descartes.teastore.registryclient.loadbalancers.LoadBalancerUpdaterDaemon,2356
teastore-1.2.0,149fb981-7a60-48de-a742-022b16674bf6,1,2023-02-10T19:13:37.365555,8194,affects,cyclicDep,8190,tools.descartes.teastore.registryclient.RegistryClient,408
teastore-1.2.0,149fb981-7a60-48de-a742-022b16674bf6,1,2023-02-10T19:13:37.365555,8195,affects,cyclicDep,8190,tools.descartes.teastore.registryclient.loadbalancers.ServiceLoadBalancer,400
teastore-1.2.0,149fb981-7a60-48de-a742-022b16674bf6,1,2023-02-10T19:13:37.365555,8200,affects,cyclicDep,8197,tools.descartes.teastore.image.setup.CreatorFactory,1869
teastore-1.2.0,149fb981-7a60-48de-a742-022b16674bf6,1,2023-02-10T19:13:37.365555,8201,affects,cyclicDep,8197,tools.descartes.teastore.image.setup.SetupController,1422
teastore-1.2.0,149fb981-7a60-48de-a742-022b16674bf6,1,2023-02-10T19:13:37.365555,8218,affects,cyclicDep,8215,tools.descartes.teastore.persistence.domain.PersistenceUser,1032
teastore-1.2.0,149fb981-7a60-48de-a742-022b16674bf6,1,2023-02-10T19:13:37.365555,8219,affects,cyclicDep,8215,tools.descartes.teastore.persistence.domain.OrderRepository,1004
teastore-1.2.0,149fb981-7a60-48de-a742-022b16674bf6,1,2023-02-10T19:13:37.365555,8220,affects,cyclicDep,8215,tools.descartes.teastore.persistence.domain.PersistenceOrder,994
teastore-1.2.0,149fb981-7a60-48de-a742-022b16674bf6,1,2023-02-10T19:13:37.365555,8225,affects,cyclicDep,8222,tools.descartes.teastore.persistence.domain.UserRepository,1023
teastore-1.2.0,149fb981-7a60-48de-a742-022b16674bf6,1,2023-02-10T19:13:37.365555,8226,affects,cyclicDep,8222,tools.descartes.teastore.persistence.domain.PersistenceUser,1032
teastore-1.2.0,149fb981-7a60-48de-a742-022b16674bf6,1,2023-02-10T19:13:37.365555,8231,affects,cyclicDep,8228,tools.descartes.teastore.persistence.repository.CacheManager,945
teastore-1.2.0,149fb981-7a60-48de-a742-022b16674bf6,1,2023-02-10T19:13:37.365555,8232,affects,cyclicDep,8228,tools.descartes.teastore.persistence.domain.PersistenceUser,1032
