project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,34.886462843632486,33.61743676663512,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.registryclient.loadbalancers, tools.descartes.teastore.registryclient]",3019;3042,0.0,,0.0,0.0,0.0,4.5,0.0,2,0.001288840377989285,1,5.383098085100539,TINY,2,42,39,0.5,0.0,0.0,0,cyclicDep,8309,smell
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,58.80020436656313,33.79641903596851,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.image, tools.descartes.teastore.image.setup]",3077;2975,0.0,,0.0,0.0,0.0,4.5,0.0,2,3.380710116059685E-4,1,5.556097064060723,TINY,2,112,37,0.5,0.0,0.0,0,cyclicDep,8315,smell
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,31.3433169483157,17.91046682760897,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.image.cache, tools.descartes.teastore.image.storage, tools.descartes.teastore.image, tools.descartes.teastore.image.setup]",2981;2987;3077;2977,0.0,,0.0,0.0,0.0,4.75,1.5,8,3.2363489165668636E-4,1,4.477616706902243,CIRCLE,4,49,16,0.4330127018922193,0.7637626158259734,0.0,0,cyclicDep,8321,smell
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,16.78211283811431,12.255922352043001,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.image.cache, tools.descartes.teastore.image.storage]",2981;2999,0.0,,0.0,0.0,0.0,5.0,1.0,2,3.0919877170740425E-4,1,4.333122902412693,TINY,2,15,8,0.0,0.0,0.0,0,cyclicDep,8329,smell
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,16.33239522862168,8.945621284805839,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.image, tools.descartes.teastore.image.setup, tools.descartes.teastore.image.storage.rules]",3072;3077;3052,0.0,,0.0,0.0,0.0,5.0,1.6666666666666667,4,2.9247616719285386E-4,1,5.164756856851097,CIRCLE,3,10,3,0.816496580927726,1.699673171197595,0.0,0,cyclicDep,8335,smell
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,63.66545105475787,50.55587034544855,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.persistence.domain, tools.descartes.teastore.persistence.repository]",2990;2998,0.0,,0.0,0.0,0.0,5.0,4.0,2,3.365993315997504E-4,1,5.0810561480517595,TINY,2,157,99,0.0,0.0,0.0,0,cyclicDep,8342,smell
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,12.043789555977867,8.976910717956173,0.0,UNIT,CONCRETE_CLASS,"[tools.descartes.teastore.registryclient.loadbalancers.ServiceLoadBalancer, tools.descartes.teastore.registryclient.RegistryClient, tools.descartes.teastore.registryclient.loadbalancers.LoadBalancerUpdaterDaemon]",2529;1535;1548,0.0,,0.0,0.0,0.0,4.666666666666667,0.0,3,7.34664064482108E-5,1,4.014596518659289,CIRCLE,3,9,5,0.4714045207910317,0.0,0.0,0,cyclicDep,8384,smell
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,11.128987234075197,11.128987234075197,0.0,UNIT,ENUM,"[tools.descartes.teastore.image.setup.SetupController, tools.descartes.teastore.image.setup.CreatorFactory]",2396;2293,0.0,,0.0,0.0,0.0,5.0,2.0,2,2.4682553317395464E-5,1,4.206361795053649,TINY,2,7,7,0.0,0.0,0.0,0,cyclicDep,8391,smell
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,16.16741949502824,8.968070766347761,0.0,UNIT,CONCRETE_CLASS,"[tools.descartes.teastore.persistence.domain.PersistenceOrder, tools.descartes.teastore.persistence.domain.PersistenceUser, tools.descartes.teastore.persistence.domain.OrderRepository]",2421;2446;2459,0.0,,0.0,0.0,0.0,5.0,4.0,5,4.387992185613371E-5,1,4.484035383173881,CIRCLE,3,13,4,0.0,0.0,0.0,0,cyclicDep,8409,smell
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,37.76805786231284,21.606258144106885,0.0,UNIT,CONCRETE_CLASS,"[tools.descartes.teastore.persistence.domain.PersistenceUser, tools.descartes.teastore.persistence.domain.UserRepository]",2457;2439,0.0,,0.0,0.0,0.0,5.0,4.0,2,3.9753512875448806E-5,1,5.0926438832550165,TINY,2,55,18,0.0,0.0,0.0,0,cyclicDep,8416,smell
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,37.27165153814332,27.83402187799432,0.0,UNIT,CONCRETE_CLASS,"[tools.descartes.teastore.persistence.domain.PersistenceOrder, tools.descartes.teastore.persistence.domain.CategoryRepository, tools.descartes.teastore.persistence.domain.PersistenceUser, tools.descartes.teastore.persistence.domain.PersistenceCategory, tools.descartes.teastore.persistence.domain.PersistenceProduct, tools.descartes.teastore.persistence.domain.PersistenceOrderItem, tools.descartes.teastore.persistence.repository.CacheManager, tools.descartes.teastore.persistence.domain.OrderRepository]",2460;2421;2446;2430;2476;2468;2493;823,0.0,,0.0,0.0,0.0,5.0,4.0,18,5.29779364677546E-5,1,5.168648105461616,CIRCLE,8,52,29,0.0,0.0,0.0,0,cyclicDep,8422,smell
