project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,0,0,0.0,false,87,0,0.0030228446274814685,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\utilities\tools.descartes.teastore.dockermemoryconfigurator\src\main\java\tools\descartes\teastore\dockermemoryconfigurator\Configurator.java,utilities\tools.descartes.teastore.dockermemoryconfigurator\src\main\java\tools\descartes\teastore\dockermemoryconfigurator\Configurator.java,tools.descartes.teastore.dockermemoryconfigurator.Configurator,Configurator,2099,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,0,1,0.0,false,38,0,0.0030228446274814685,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\RegistryREST.java,services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\RegistryREST.java,tools.descartes.teastore.registry.rest.RegistryREST,RegistryREST,2618,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,6,0,0.0,false,65,0,0.00551703827744167,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\ResponseWrapper.java,utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\ResponseWrapper.java,tools.descartes.teastore.registryclient.rest.ResponseWrapper,ResponseWrapper,572,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,1,8,0.0,false,26,0,0.0031452746007111575,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\LastInFirstOut.java,services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\LastInFirstOut.java,tools.descartes.teastore.image.cache.LastInFirstOut,LastInFirstOut,62,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,ABSTRACT_CLASS,8,2,0.0,false,60,0,0.009992344558910671,0,ABSTRACT_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\AbstractEntry.java,services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\AbstractEntry.java,tools.descartes.teastore.image.cache.entry.AbstractEntry,AbstractEntry,70,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,0,0,0.0,false,24,0,0.0030228446274814685,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\servlet\IndexServlet.java,services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\servlet\IndexServlet.java,tools.descartes.teastore.persistence.servlet.IndexServlet,IndexServlet,2118,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,1,5,0.0,false,75,0,0.003602605847622863,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\RestUtil.java,utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\RestUtil.java,tools.descartes.teastore.registryclient.rest.RestUtil,RestUtil,584,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,1,2,0.0,false,25,0,0.003702488008651222,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\cf\PreprocessedSlopeOneRecommender.java,services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\cf\PreprocessedSlopeOneRecommender.java,tools.descartes.teastore.recommender.algorithm.impl.cf.PreprocessedSlopeOneRecommender,PreprocessedSlopeOneRecommender,2634,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,7,1,0.0,false,9,0,0.005341360090394335,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\rules\CacheAll.java,services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\rules\CacheAll.java,tools.descartes.teastore.image.cache.rules.CacheAll,CacheAll,82,unit
teastore-1.4.0,bb671bc3-cfae-4655-91d2-197caea879dc,1,2023-02-10T19:19:26.704381200,0.0,false,CONCRETE_CLASS,0,4,0.0,false,23,0,0.0030228446274814685,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.0-e1eea5c\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\startup\WebuiStartup.java,services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\startup\WebuiStartup.java,tools.descartes.teastore.webui.startup.WebuiStartup,WebuiStartup,2130,unit
