project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,40.38724845646367,38.843211762711086,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.registryclient.loadbalancers, tools.descartes.teastore.registryclient]",2921;2904,0.0,,0.0,0.0,0.0,4.5,0.0,2,0.0015950909769203141,1,6.385784677477245,TINY,2,40,37,0.5,0.0,0.0,0,cyclicDep,8043,smell
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,61.62009732211963,35.57637977641671,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.image, tools.descartes.teastore.image.setup]",2935;2900,0.0,,0.0,0.0,0.0,4.5,0.0,2,3.849284395926684E-4,1,5.556097064060723,TINY,2,123,41,0.5,0.0,0.0,0,cyclicDep,8049,smell
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,31.021838532695703,17.91046682760897,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.image.cache, tools.descartes.teastore.image.storage, tools.descartes.teastore.image, tools.descartes.teastore.image.setup]",2881;2860;2935;2872,0.0,,0.0,0.0,0.0,4.75,1.5,8,3.693233031722842E-4,1,4.477616706902243,CIRCLE,4,48,16,0.4330127018922193,0.7637626158259734,0.0,0,cyclicDep,8055,smell
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,16.50426575810154,11.670278236058534,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.image.cache, tools.descartes.teastore.image.storage]",2881;2933,0.0,,0.0,0.0,0.0,5.0,1.0,2,3.5371816675190004E-4,1,4.410950563362918,TINY,2,14,7,0.0,0.0,0.0,0,cyclicDep,8063,smell
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,17.120359865987407,10.323965445698088,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.image, tools.descartes.teastore.image.setup, tools.descartes.teastore.image.storage.rules]",2879;2935;2944,0.0,,0.0,0.0,0.0,5.0,1.6666666666666667,4,3.333915647698471E-4,1,5.161982722849044,CIRCLE,3,11,4,0.816496580927726,1.699673171197595,0.0,0,cyclicDep,8069,smell
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,50.88112489654919,41.72295034506071,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.persistence.domain, tools.descartes.teastore.persistence.repository]",2854;2866,0.0,,0.0,0.0,0.0,5.0,1.0,2,3.9981463237690916E-4,1,4.724193847246758,TINY,2,116,78,0.0,0.0,0.0,0,cyclicDep,8076,smell
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,12.043789555977867,8.976910717956173,0.0,UNIT,CONCRETE_CLASS,"[tools.descartes.teastore.registryclient.loadbalancers.ServiceLoadBalancer, tools.descartes.teastore.registryclient.RegistryClient, tools.descartes.teastore.registryclient.loadbalancers.LoadBalancerUpdaterDaemon]",2290;2431;2406,0.0,,0.0,0.0,0.0,4.666666666666667,0.0,3,8.426549453472866E-5,1,4.014596518659289,CIRCLE,3,9,5,0.4714045207910317,0.0,0.0,0,cyclicDep,8118,smell
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,11.128987234075197,11.128987234075197,0.0,UNIT,ENUM,"[tools.descartes.teastore.image.setup.SetupController, tools.descartes.teastore.image.setup.CreatorFactory]",1843;1876,0.0,,0.0,0.0,0.0,5.0,2.0,2,2.6841765832998613E-5,1,4.206361795053649,TINY,2,7,7,0.0,0.0,0.0,0,cyclicDep,8125,smell
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,11.48630278215513,6.371454407163847,0.0,UNIT,CONCRETE_CLASS,"[tools.descartes.teastore.persistence.domain.PersistenceOrder, tools.descartes.teastore.persistence.domain.PersistenceUser, tools.descartes.teastore.persistence.domain.OrderRepository]",2160;2152;2131,0.0,,0.0,0.0,0.0,5.0,2.0,5,4.7524388089524704E-5,1,3.1857272035819233,CIRCLE,3,13,4,0.0,0.0,0.0,0,cyclicDep,8143,smell
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,31.195213980653868,17.84608169643872,0.0,UNIT,CONCRETE_CLASS,"[tools.descartes.teastore.persistence.domain.PersistenceUser, tools.descartes.teastore.persistence.domain.UserRepository]",2132;2169,0.0,,0.0,0.0,0.0,5.0,2.0,2,4.3068069137969704E-5,1,4.206361795053649,TINY,2,55,18,0.0,0.0,0.0,0,cyclicDep,8150,smell
