project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,0.5,false,PACKAGE,5,0,0.0,false,124,6,0.03613153513533265,0,PACKAGE,.,.,tools.descartes.teastore.image.cache.entry,entry,0,container
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,0.0,false,PACKAGE,18,0,0.0,false,557,8,0.12476721083582444,0,PACKAGE,.,.,tools.descartes.teastore.entities,entities,1025,container
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,0.0,false,PACKAGE,1,1,0.5,false,26,1,0.026117882317214867,0,PACKAGE,.,.,tools.descartes.teastore.recommender.algorithm.impl.pop,pop,1541,container
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,0.0,false,PACKAGE,1,2,0.75,false,36,1,0.026117882317214867,0,PACKAGE,.,.,tools.descartes.teastore.recommender.algorithm.impl.orderbased,orderbased,1549,container
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,0.0,false,PACKAGE,1,2,0.6666666666666666,false,121,2,0.026117882317214867,0,PACKAGE,.,.,tools.descartes.teastore.recommender.algorithm.impl.cf,cf,1557,container
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,0.0,false,PACKAGE,4,1,0.14285714285714285,false,55,1,0.022876859166131074,0,PACKAGE,.,.,tools.descartes.teastore.entities.message,message,1053,container
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,0.0,false,PACKAGE,0,1,1.0,false,0,5,0.009290793665788966,0,PACKAGE,.,.,tools.descartes.teastore.persistence,persistence,1062,container
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,0.0,false,PACKAGE,2,2,0.5,false,1001,11,0.015412333673450159,0,PACKAGE,.,.,tools.descartes.teastore.persistence.domain,domain,1068,container
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,0.0,false,PACKAGE,0,0,0.0,false,24,1,0.009290793665788966,0,PACKAGE,.,.,tools.descartes.teastore.persistence.servlet,servlet,1076,container
teastore-1.0.0,182b65bc-6be9-4379-be09-38a0673d28fd,1,2023-02-10T19:05:57.573710400,0.0,false,PACKAGE,0,2,1.0,false,54,1,0.009290793665788966,0,PACKAGE,.,.,tools.descartes.teastore.persistence.daemons,daemons,1084,container
