Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
trainticket-0.1.0-56b95d7,order.controller,OrderController,2,0,16,16,76,16,0,0,0.125,1,1,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\main\java\order\controller\OrderController.java,16
trainticket-0.1.0-56b95d7,order.controller,OrderControllerTest,4,0,17,17,104,17,0,0,0.0,0,6,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\test\java\order\controller\OrderControllerTest.java,26
trainticket-0.1.0-56b95d7,order.entity,LeftTicketInfo,1,0,2,2,11,2,0,0,1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\main\java\order\entity\LeftTicketInfo.java,9
trainticket-0.1.0-56b95d7,order.entity,Order,16,0,4,4,61,7,0,0,0.5,3,2,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\main\java\order\entity\Order.java,11
trainticket-0.1.0-56b95d7,order.entity,OrderAlterInfo,4,0,1,1,12,1,0,0,0.0,0,1,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\main\java\order\entity\OrderAlterInfo.java,8
trainticket-0.1.0-56b95d7,order.entity,OrderInfo,9,0,17,17,77,17,0,0,0.23529411764705882,1,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\main\java\order\entity\OrderInfo.java,7
trainticket-0.1.0-56b95d7,order.entity,OrderSecurity,2,0,1,1,9,1,0,0,0.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\main\java\order\entity\OrderSecurity.java,6
trainticket-0.1.0-56b95d7,order.entity,OrderStatus,2,0,0,0,46,0,0,0,-1.0,1,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\main\java\order\entity\OrderStatus.java,3
trainticket-0.1.0-56b95d7,order.entity,Seat,5,0,1,1,17,1,0,0,0.0,1,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\main\java\order\entity\Seat.java,9
trainticket-0.1.0-56b95d7,order.entity,SeatClass,2,0,0,0,52,0,0,0,-1.0,1,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\main\java\order\entity\SeatClass.java,3
trainticket-0.1.0-56b95d7,order.entity,SoldTicket,11,0,1,1,27,1,0,0,0.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\main\java\order\entity\SoldTicket.java,7
trainticket-0.1.0-56b95d7,order.entity,Ticket,3,0,2,2,15,2,0,0,1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\main\java\order\entity\Ticket.java,5
trainticket-0.1.0-56b95d7,order.entity,TrainType,2,0,0,0,54,0,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\main\java\order\entity\TrainType.java,3
trainticket-0.1.0-56b95d7,order.init,InitData,6,0,1,1,67,1,0,0,0.0,0,2,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\main\java\order\init\InitData.java,12
trainticket-0.1.0-56b95d7,order,OrderApplication,0,0,2,2,11,2,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\main\java\order\OrderApplication.java,13
trainticket-0.1.0-56b95d7,order.repository,OrderRepository,0,0,5,0,10,5,0,0,-1.0,2,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\main\java\order\repository\OrderRepository.java,11
trainticket-0.1.0-56b95d7,order.service,OrderService,0,0,19,0,24,19,1,0,-1.0,3,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\main\java\order\service\OrderService.java,10
trainticket-0.1.0-56b95d7,order.service,OrderServiceImpl,5,0,20,20,370,62,0,1,0.0,1,2,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\main\java\order\service\OrderServiceImpl.java,19
trainticket-0.1.0-56b95d7,order.service,OrderServiceImplTest,4,0,36,36,257,36,0,0,0.05555555555555555,0,3,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-order-service\src\test\java\order\service\OrderServiceImplTest.java,26
trainticket-0.1.0-56b95d7,com.trainticket.config,SecurityConfig,0,0,4,3,28,4,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-payment-service\src\main\java\com\trainticket\config\SecurityConfig.java,20
trainticket-0.1.0-56b95d7,com.trainticket.controller,PaymentController,1,0,4,4,19,4,0,0,0.5,1,2,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-payment-service\src\main\java\com\trainticket\controller\PaymentController.java,12
trainticket-0.1.0-56b95d7,com.trainticket.controller,PaymentControllerTest,4,0,5,5,32,5,0,0,0.0,0,4,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-payment-service\src\test\java\com\trainticket\controller\PaymentControllerTest.java,22
trainticket-0.1.0-56b95d7,com.trainticket.entity,Money,2,0,1,1,9,1,0,0,0.0,2,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-payment-service\src\main\java\com\trainticket\entity\Money.java,7
trainticket-0.1.0-56b95d7,com.trainticket.entity,Payment,4,0,1,1,15,1,0,0,0.0,6,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-payment-service\src\main\java\com\trainticket\entity\Payment.java,11
trainticket-0.1.0-56b95d7,com.trainticket.init,InitData,2,0,1,1,15,1,0,0,0.0,0,3,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-payment-service\src\main\java\com\trainticket\init\InitData.java,10
trainticket-0.1.0-56b95d7,com.trainticket,PaymentApplication,0,0,1,1,8,1,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-payment-service\src\main\java\com\trainticket\PaymentApplication.java,10
trainticket-0.1.0-56b95d7,com.trainticket.repository,AddMoneyRepository,0,0,0,0,5,0,0,0,-1.0,2,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-payment-service\src\main\java\com\trainticket\repository\AddMoneyRepository.java,6
trainticket-0.1.0-56b95d7,com.trainticket.repository,PaymentRepository,0,0,4,0,9,4,0,0,-1.0,3,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-payment-service\src\main\java\com\trainticket\repository\PaymentRepository.java,8
trainticket-0.1.0-56b95d7,com.trainticket.service,PaymentService,0,0,4,0,10,4,1,0,-1.0,3,1,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-payment-service\src\main\java\com\trainticket\service\PaymentService.java,7
trainticket-0.1.0-56b95d7,com.trainticket.service,PaymentServiceImpl,3,0,4,4,47,7,0,1,0.5,1,4,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-payment-service\src\main\java\com\trainticket\service\PaymentServiceImpl.java,16
trainticket-0.1.0-56b95d7,com.trainticket.service,PaymentServiceImplTest,4,0,8,8,54,8,0,0,0.25,0,6,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-payment-service\src\test\java\com\trainticket\service\PaymentServiceImplTest.java,22
trainticket-0.1.0-56b95d7,preserveOther.config,SecurityConfig,0,0,4,3,28,4,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\config\SecurityConfig.java,20
