Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
sitewhere-3.0.0-fc6441d,com.sitewhere.asset,AssetManagementApplication,1,0,1,1,9,1,0,0,0.0,0,1,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\AssetManagementApplication.java,16
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.configuration,AssetManagementConfiguration,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\configuration\AssetManagementConfiguration.java,14
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.configuration,AssetManagementModule,0,0,1,1,8,1,0,0,-1.0,0,1,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\configuration\AssetManagementModule.java,12
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.configuration,AssetManagementTenantConfiguration,1,0,2,2,15,2,0,0,0.0,1,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\configuration\AssetManagementTenantConfiguration.java,15
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.configuration,AssetManagementTenantEngineModule,0,0,2,1,12,2,0,0,-1.0,0,3,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\configuration\AssetManagementTenantEngineModule.java,15
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.grpc,AssetManagementGrpcServer,0,0,1,1,8,1,0,0,-1.0,0,1,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\grpc\AssetManagementGrpcServer.java,15
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.grpc,AssetManagementImpl,2,0,17,17,243,23,0,0,0.0,0,1,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\grpc\AssetManagementImpl.java,51
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.grpc,AssetManagementRouter,3,0,27,25,123,27,0,0,0.48148148148148145,0,2,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\grpc\AssetManagementRouter.java,45
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.messages,AssetManagementMessages,0,0,0,0,4,0,0,0,-1.0,0,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\messages\AssetManagementMessages.java,14
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.microservice,AssetManagementMicroservice,2,0,11,10,63,11,0,0,0.45454545454545453,0,1,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\microservice\AssetManagementMicroservice.java,30
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.microservice,AssetManagementTenantEngine,2,0,13,13,64,13,0,0,0.46153846153846156,0,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\microservice\AssetManagementTenantEngine.java,36
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.persistence,AssetManagementPersistence,0,0,6,6,95,12,0,0,-1.0,1,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\persistence\AssetManagementPersistence.java,30
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.persistence.rdb.entity,Queries,2,2,0,0,10,0,0,0,-1.0,3,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\persistence\rdb\entity\Queries.java,10
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.persistence.rdb.entity,RdbAsset,5,0,9,9,52,12,0,0,0.2222222222222222,1,1,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\persistence\rdb\entity\RdbAsset.java,33
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.persistence.rdb.entity,RdbAssetType,6,0,11,11,57,11,0,0,0.18181818181818182,1,1,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\persistence\rdb\entity\RdbAssetType.java,36
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.persistence.rdb,RdbAssetManagement,0,0,17,17,94,24,0,0,-1.0,1,4,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\persistence\rdb\RdbAssetManagement.java,42
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.spi.grpc,IAssetManagementGrpcServer,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\spi\grpc\IAssetManagementGrpcServer.java,12
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.spi.microservice,IAssetManagementMicroservice,0,0,2,2,15,2,0,0,-1.0,4,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\spi\microservice\IAssetManagementMicroservice.java,16
sitewhere-3.0.0-fc6441d,com.sitewhere.asset.spi.microservice,IAssetManagementTenantEngine,0,0,3,3,20,3,0,0,-1.0,2,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-asset-management\src\main\java\com\sitewhere\asset\spi\microservice\IAssetManagementTenantEngine.java,16
sitewhere-3.0.0-fc6441d,com.sitewhere.batch,BatchManagementTriggers,0,0,3,2,16,3,0,0,-1.0,0,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\BatchManagementTriggers.java,18
sitewhere-3.0.0-fc6441d,com.sitewhere.batch,BatchOperationManager,11,0,22,16,314,31,0,0,0.3181818181818182,1,4,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\BatchOperationManager.java,55
sitewhere-3.0.0-fc6441d,com.sitewhere.batch,BatchOperationManager.BatchOperationCreator,2,0,0,0,36,0,0,0,-1.0,0,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\BatchOperationManager.java,254
sitewhere-3.0.0-fc6441d,com.sitewhere.batch,BatchOperationManager.BatchOperationInitializer,1,0,0,0,70,0,0,0,-1.0,0,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\BatchOperationManager.java,300
sitewhere-3.0.0-fc6441d,com.sitewhere.batch,BatchOperationManager.BatchElementProcessor,1,0,0,0,49,0,0,0,-1.0,0,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\BatchOperationManager.java,385
sitewhere-3.0.0-fc6441d,com.sitewhere.batch,BatchOperationManager.ProcessorsThreadFactory,1,0,0,0,12,0,0,0,-1.0,0,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\BatchOperationManager.java,495
sitewhere-3.0.0-fc6441d,com.sitewhere.batch,BatchOperationsApplication,1,0,1,1,9,1,0,0,0.0,0,1,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\BatchOperationsApplication.java,16
sitewhere-3.0.0-fc6441d,com.sitewhere.batch,BatchOperationTypes,1,1,0,0,9,0,0,0,-1.0,3,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\BatchOperationTypes.java,10
sitewhere-3.0.0-fc6441d,com.sitewhere.batch.configuration,BatchOperationsConfiguration,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\configuration\BatchOperationsConfiguration.java,14
sitewhere-3.0.0-fc6441d,com.sitewhere.batch.configuration,BatchOperationsModule,0,0,1,1,8,1,0,0,-1.0,0,1,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\configuration\BatchOperationsModule.java,12
sitewhere-3.0.0-fc6441d,com.sitewhere.batch.configuration,BatchOperationsTenantConfiguration,2,0,4,4,25,4,0,0,0.5,2,1,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\configuration\BatchOperationsTenantConfiguration.java,16
sitewhere-3.0.0-fc6441d,com.sitewhere.batch.configuration,BatchOperationsTenantEngineModule,0,0,2,1,14,2,0,0,-1.0,0,5,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\configuration\BatchOperationsTenantEngineModule.java,17
sitewhere-3.0.0-fc6441d,com.sitewhere.batch.configuration.manager,BatchOperationManagerConfiguration,1,0,2,2,15,2,0,0,0.0,1,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\configuration\manager\BatchOperationManagerConfiguration.java,10
sitewhere-3.0.0-fc6441d,com.sitewhere.batch.configuration.manager,BatchOperationManagerProvider,1,0,3,2,20,3,0,0,0.0,1,2,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\configuration\manager\BatchOperationManagerProvider.java,15
sitewhere-3.0.0-fc6441d,com.sitewhere.batch.grpc,BatchManagementGrpcServer,0,0,1,1,8,1,0,0,-1.0,0,1,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\grpc\BatchManagementGrpcServer.java,15
sitewhere-3.0.0-fc6441d,com.sitewhere.batch.grpc,BatchManagementImpl,2,0,13,12,189,16,0,0,0.15384615384615385,0,1,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\grpc\BatchManagementImpl.java,52
sitewhere-3.0.0-fc6441d,com.sitewhere.batch.grpc,BatchManagementRouter,3,0,24,23,110,24,0,0,0.4583333333333333,0,2,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\grpc\BatchManagementRouter.java,41
sitewhere-3.0.0-fc6441d,com.sitewhere.batch.handler,BatchCommandInvocationHandler,0,0,4,4,50,8,0,0,-1.0,0,1,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\handler\BatchCommandInvocationHandler.java,38
sitewhere-3.0.0-fc6441d,com.sitewhere.batch.kafka,FailedBatchElementsProducer,0,0,1,1,8,1,0,0,-1.0,0,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\kafka\FailedBatchElementsProducer.java,14
sitewhere-3.0.0-fc6441d,com.sitewhere.batch.kafka,UnprocessedBatchElementsConsumer,2,0,6,6,51,8,0,0,0.6666666666666666,0,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\kafka\UnprocessedBatchElementsConsumer.java,28
sitewhere-3.0.0-fc6441d,com.sitewhere.batch.kafka,UnprocessedBatchElementsProducer,0,0,1,1,8,1,0,0,-1.0,0,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\kafka\UnprocessedBatchElementsProducer.java,14
sitewhere-3.0.0-fc6441d,com.sitewhere.batch.kafka,UnprocessedBatchOperationsConsumer,2,0,6,6,51,8,0,0,0.6666666666666666,0,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\kafka\UnprocessedBatchOperationsConsumer.java,28
sitewhere-3.0.0-fc6441d,com.sitewhere.batch.kafka,UnprocessedBatchOperationsProducer,0,0,1,1,8,1,0,0,-1.0,0,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\kafka\UnprocessedBatchOperationsProducer.java,14
sitewhere-3.0.0-fc6441d,com.sitewhere.batch.messages,BatchOperationsMessages,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\messages\BatchOperationsMessages.java,14
sitewhere-3.0.0-fc6441d,com.sitewhere.batch.microservice,BatchOperationsMicroservice,3,0,12,11,75,12,0,0,0.4166666666666667,0,1,C:\Users\ale\Desktop\arcan-trial-2.8.2-sitewhere\projects\sitewhere-3.0.0-fc6441d\service-batch-operations\src\main\java\com\sitewhere\batch\microservice\BatchOperationsMicroservice.java,34
