project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
sitewhere-1.11.0,8d58f76d-7355-4d9d-930c-469ebc7f030d,1,2023-02-10T21:40:38.364638400,28.047788634007006,4.091190450634175,0.0,CONTAINER,PACKAGE,"[com.sitewhere.spi, com.sitewhere.rest, com.sitewhere.spi.device]",30715;30458;31551,0.0,,0.0,0.0,0.0,3.3333333333333335,1.0,5,2.952672646277171E-4,1,4.091190450634175,CIRCLE,3,47,1,0.4714045207910317,0.816496580927726,0.0,0,cyclicDep,86199,smell
sitewhere-1.11.0,8d58f76d-7355-4d9d-930c-469ebc7f030d,1,2023-02-10T21:40:38.364638400,33.643657954117195,4.711054418700084,0.0,CONTAINER,PACKAGE,"[com.sitewhere.spi.cache, com.sitewhere.spi, com.sitewhere.rest, com.sitewhere.spi.device]",31926;30715;30458;31779,0.0,,0.0,0.0,0.0,3.5,1.3333333333333333,7,2.275320831364191E-4,1,4.711054418700084,CIRCLE,4,51,1,0.5,0.7453559924999299,0.0,0,cyclicDep,86206,smell
sitewhere-1.11.0,8d58f76d-7355-4d9d-930c-469ebc7f030d,1,2023-02-10T21:40:38.364638400,34.9381146525889,6.662437052003357,0.0,CONTAINER,PACKAGE,"[com.sitewhere.spi.common, com.sitewhere.spi, com.sitewhere.rest, com.sitewhere.spi.device]",30409;30715;30458;30817,0.0,,0.0,0.0,0.0,3.5,1.5,7,2.714070829438631E-4,1,4.711054418700084,CIRCLE,4,55,2,0.5,0.7637626158259734,0.0,0,cyclicDep,86214,smell
sitewhere-1.11.0,8d58f76d-7355-4d9d-930c-469ebc7f030d,1,2023-02-10T21:40:38.364638400,34.38298151437232,6.556577316135354,0.0,CONTAINER,PACKAGE,"[com.sitewhere.spi.device.batch, com.sitewhere.spi, com.sitewhere.rest, com.sitewhere.spi.device]",31241;30715;30458;31719,0.0,,0.0,0.0,0.0,3.75,1.3333333333333333,7,2.323007799990338E-4,1,4.636200281613203,CIRCLE,4,55,2,0.82915619758885,0.7453559924999299,0.0,0,cyclicDep,86222,smell
sitewhere-1.11.0,8d58f76d-7355-4d9d-930c-469ebc7f030d,1,2023-02-10T21:40:38.364638400,39.9117602832507,10.137597249547996,0.0,CONTAINER,PACKAGE,"[com.sitewhere.spi.error, com.sitewhere.spi.device.batch, com.sitewhere.spi, com.sitewhere.rest, com.sitewhere.spi.device, com.sitewhere.spi.server.lifecycle, com.sitewhere.rest.model.monitoring]",31617;31678;30509;31241;30715;30458;30983,0.0,,0.0,0.0,0.0,4.142857142857143,2.380952380952381,15,1.832773855523149E-4,1,5.068798624773998,CIRCLE,7,62,4,0.8329931278350429,1.2526615655205624,0.0,0,cyclicDep,86230,smell
sitewhere-1.11.0,8d58f76d-7355-4d9d-930c-469ebc7f030d,1,2023-02-10T21:40:38.364638400,38.934181003485044,8.779416751443817,0.0,CONTAINER,PACKAGE,"[com.sitewhere.spi.device.batch, com.sitewhere.spi, com.sitewhere.rest, com.sitewhere.spi.device, com.sitewhere.spi.server.lifecycle, com.sitewhere.rest.model.monitoring, com.sitewhere.spi.monitoring]",30278;31678;30509;31241;30715;30458;30884,0.0,,0.0,0.0,0.0,4.142857142857143,2.380952380952381,15,1.7693315789210683E-4,1,5.068798624773998,CIRCLE,7,59,3,0.8329931278350429,1.2526615655205624,0.0,0,cyclicDep,86241,smell
sitewhere-1.11.0,8d58f76d-7355-4d9d-930c-469ebc7f030d,1,2023-02-10T21:40:38.364638400,38.2660171899762,6.872779574767436,0.0,CONTAINER,PACKAGE,"[com.sitewhere.spi.device.batch, com.sitewhere.spi, com.sitewhere.rest, com.sitewhere.spi.device, com.sitewhere.spi.server.lifecycle]",30509;31241;30715;30458;31089,0.0,,0.0,0.0,0.0,4.0,1.6,11,2.2451756557868575E-4,1,4.85978904291845,CIRCLE,5,62,2,0.8944271909999159,0.8,0.0,0,cyclicDep,86252,smell
sitewhere-1.11.0,8d58f76d-7355-4d9d-930c-469ebc7f030d,1,2023-02-10T21:40:38.364638400,38.724603407316614,7.129777396990921,0.0,CONTAINER,PACKAGE,"[com.sitewhere.spi.tenant, com.sitewhere.spi.device.batch, com.sitewhere.spi, com.sitewhere.rest, com.sitewhere.spi.device, com.sitewhere.spi.server.lifecycle]",31102;30509;31241;30715;30458;31379,0.0,,0.0,0.0,0.0,4.0,1.7333333333333334,14,1.9894226143463495E-4,1,5.041513945762851,CIRCLE,6,59,2,0.816496580927726,0.6798692684790381,0.0,0,cyclicDep,86261,smell
sitewhere-1.11.0,8d58f76d-7355-4d9d-930c-469ebc7f030d,1,2023-02-10T21:40:38.364638400,16.303417639826545,4.2095243336874955,0.0,CONTAINER,PACKAGE,"[com.sitewhere.spi.tenant, com.sitewhere.spi.device.batch, com.sitewhere.spi.device, com.sitewhere.spi.server.lifecycle, com.sitewhere.spi.search]",31582;31102;30509;31241;30920,0.0,,0.0,0.0,0.0,4.4,2.1,8,1.1578598020846472E-4,1,4.2095243336874955,CIRCLE,5,15,1,0.4898979485566356,0.3,0.0,0,cyclicDep,86271,smell
sitewhere-1.11.0,8d58f76d-7355-4d9d-930c-469ebc7f030d,1,2023-02-10T21:40:38.364638400,156.20635458122385,22.350307921224882,0.0,CONTAINER,PACKAGE,"[com.sitewhere.spi.server, com.sitewhere.spi.tenant, com.sitewhere.spi.device.batch, com.sitewhere.spi, com.sitewhere.rest, com.sitewhere.spi.device, com.sitewhere.spi.server.lifecycle, com.sitewhere.rest.model, com.sitewhere.spi.search]",30853;30350;31582;31102;30509;31241;30715;30458;30259,0.0,,0.0,0.0,0.0,4.0,1.9722222222222223,29,1.5744143652570908E-4,1,6.198860094798867,CIRCLE,9,635,13,0.6666666666666666,0.8970975145530634,0.0,0,cyclicDep,86280,smell
