project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,36.922245612321895,8.470544073299957,0.0,CONTAINER,PACKAGE,"[com.sitewhere.groovy.device, com.sitewhere.device.communication, com.sitewhere, com.sitewhere.server, com.sitewhere.device.event.processor]",32186;31316;31474;31973;30596,0.0,,0.0,0.0,0.0,3.6,2.4,10,1.386787540968521E-5,1,5.9895791545699195,CIRCLE,5,38,2,1.019803902718557,1.019803902718557,0.0,0,cyclicDep,87383,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,14.291703798877734,4.309110828706758,0.0,CONTAINER,PACKAGE,"[com.sitewhere.groovy.device, com.sitewhere.device.communication, com.sitewhere.server, com.sitewhere.device.event.processor]",32186;31316;31474;31854,0.0,,0.0,0.0,0.0,4.0,2.6666666666666665,6,1.1756816231698335E-5,1,4.309110828706758,CIRCLE,4,11,1,0.7071067811865476,0.7453559924999299,0.0,0,cyclicDep,87392,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,14.91808962593447,3.110636717202652,0.0,CONTAINER,PACKAGE,"[com.sitewhere.groovy.device, com.sitewhere.device.communication, com.sitewhere.server]",31316;31474;30501,0.0,,0.0,0.0,0.0,3.6666666666666665,2.3333333333333335,4,1.2573447158683245E-5,1,3.110636717202652,CIRCLE,3,23,1,0.4714045207910317,0.4714045207910317,0.0,0,cyclicDep,87400,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,31.681487897564946,7.573324144290195,0.0,CONTAINER,PACKAGE,"[com.sitewhere.groovy.device, com.sitewhere.device.communication, com.sitewhere, com.sitewhere.server, com.sitewhere.server.batch]",32136;31316;31474;31973;31787,0.0,,0.0,0.0,0.0,3.4,2.7,10,1.2928025544266825E-5,1,5.355148858551404,CIRCLE,5,35,2,0.8,1.4177446878757827,0.0,0,cyclicDep,87407,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,11.615563082022213,4.390270179001961,0.0,CONTAINER,PACKAGE,"[com.sitewhere.groovy.device, com.sitewhere.device.communication, com.sitewhere.server, com.sitewhere.server.batch]",32136;31316;31474;31878,0.0,,0.0,0.0,0.0,3.75,3.1666666666666665,6,1.058200389992535E-5,1,4.390270179001961,CIRCLE,4,7,1,0.4330127018922193,1.3437096247164249,0.0,0,cyclicDep,87416,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,37.3837220179507,8.652650312132112,0.0,CONTAINER,PACKAGE,"[com.sitewhere.groovy.device, com.sitewhere, com.sitewhere.groovy.device.communication, com.sitewhere.server]",31857;31474;31973;31045,0.0,,0.0,0.0,0.0,3.5,2.0,7,1.3195995358756917E-5,1,4.995609986913174,CIRCLE,4,56,3,1.118033988749895,1.2909944487358056,0.0,0,cyclicDep,87424,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,19.80419759153775,4.667894137644879,0.0,CONTAINER,PACKAGE,"[com.sitewhere.groovy.device, com.sitewhere.groovy.device.communication, com.sitewhere.server]",31857;31474;31265,0.0,,0.0,0.0,0.0,4.0,1.6666666666666667,4,1.015728977113165E-5,1,4.667894137644879,CIRCLE,3,18,1,0.816496580927726,1.247219128924647,0.0,0,cyclicDep,87432,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,22.0925202513911,4.710141143697413,0.0,CONTAINER,PACKAGE,"[com.sitewhere, com.sitewhere.server, com.sitewhere.hazelcast]",30783;31973;31697,0.0,,0.0,0.0,0.0,2.6666666666666665,3.3333333333333335,4,1.540123273650448E-5,1,4.710141143697413,CIRCLE,3,22,1,0.4714045207910317,0.9428090415820634,0.0,0,cyclicDep,87451,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,19.976373286146185,5.540449090846858,0.0,CONTAINER,PACKAGE,"[com.sitewhere, com.sitewhere.device.marshaling, com.sitewhere.server, com.sitewhere.hazelcast]",32128;30783;31973;30867,0.0,,0.0,0.0,0.0,3.0,2.6666666666666665,6,1.2875882792771145E-5,1,3.917689122956655,CIRCLE,4,26,2,0.7071067811865476,0.9428090415820634,0.0,0,cyclicDep,87458,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,10.809028488947977,10.809028488947977,0.0,CONTAINER,PACKAGE,"[com.sitewhere.server.asset.datastore, com.sitewhere.server.asset]",31695;31444,0.0,,0.0,0.0,0.0,4.5,0.0,2,5.7418199017827464E-6,1,5.404514244473988,TINY,2,4,4,0.5,0.0,0.0,0,cyclicDep,87466,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,23.3712649319056,6.482022621879927,0.0,CONTAINER,PACKAGE,"[com.sitewhere, com.sitewhere.server, com.sitewhere.server.scheduling]",31763;31973;30740,0.0,,0.0,0.0,0.0,3.0,4.0,5,1.536079724726608E-5,1,6.482022621879927,CIRCLE,3,13,1,0.816496580927726,1.632993161855452,0.0,0,cyclicDep,87472,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,28.892098288027807,6.460469578463547,0.0,CONTAINER,PACKAGE,"[com.sitewhere.server.scheduling.jobs, com.sitewhere, com.sitewhere.server, com.sitewhere.server.scheduling]",31021;31763;31973;31538,0.0,,0.0,0.0,0.0,3.5,4.333333333333333,8,1.259540500897673E-5,1,6.460469578463547,CIRCLE,4,20,1,1.118033988749895,2.1343747458109497,0.0,0,cyclicDep,87485,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,21.458632616344737,6.194573658743959,0.0,CONTAINER,PACKAGE,"[com.sitewhere.server.scheduling.jobs, com.sitewhere, com.sitewhere.server, com.sitewhere.server.scheduling, com.sitewhere.device.batch]",31345;31021;31763;31973;32076,0.0,,0.0,0.0,0.0,3.6,3.7,10,1.097730991418826E-5,1,6.194573658743959,CIRCLE,5,12,1,1.019803902718557,1.9000000000000001,0.0,0,cyclicDep,87493,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,22.213157208795316,7.206899860423637,0.0,CONTAINER,PACKAGE,"[com.sitewhere.device.group, com.sitewhere.server.scheduling.jobs, com.sitewhere, com.sitewhere.server, com.sitewhere.server.scheduling, com.sitewhere.device.batch]",32020;31345;31021;31763;31973;31868,0.0,,0.0,0.0,0.0,3.6666666666666665,3.2666666666666666,12,9.911644992751204E-6,1,5.096047762637936,CIRCLE,6,19,2,0.9428090415820634,1.7688665548562132,0.0,0,cyclicDep,87502,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,16.180482603828803,6.605654361893384,0.0,CONTAINER,PACKAGE,"[com.sitewhere.server.scheduling.jobs, com.sitewhere.server, com.sitewhere.server.scheduling]",31021;31763;31722,0.0,,0.0,0.0,0.0,4.0,6.0,4,9.356502638091401E-6,1,6.605654361893384,CIRCLE,3,6,1,0.816496580927726,1.632993161855452,0.0,0,cyclicDep,87512,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,42.00830781361767,6.482022621879927,0.0,CONTAINER,PACKAGE,"[com.sitewhere, com.sitewhere.server, com.sitewhere.server.tenant]",31076;31973;30492,0.0,,0.0,0.0,0.0,3.0,4.0,5,1.5359316378699812E-5,1,6.482022621879927,CIRCLE,3,42,1,0.816496580927726,1.632993161855452,0.0,0,cyclicDep,87519,smell
