Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
TeaStore-1.4.2-14648b7,tools.descartes.teastore.image.storage,DriveStorage,loadFromDisk,Long Statement,The length of the statement "log.warn("An IOException occured while trying to read the file \"" + imgFile.toAbsolutePath() + "\" from disk. Returning null."`ioException);" is 141.,93
TeaStore-1.4.2-14648b7,tools.descartes.teastore.image.storage,DriveStorage,saveData,Long Statement,The length of the statement "Files.write(imgFile`data.getByteArray()`StandardOpenOption.CREATE`StandardOpenOption.WRITE`StandardOpenOption.TRUNCATE_EXISTING);" is 129.,136
TeaStore-1.4.2-14648b7,tools.descartes.teastore.image.storage,DriveStorage,saveData,Long Statement,The length of the statement "log.warn("An IOException occured while trying to write the file \"" + imgFile.toAbsolutePath() + "\" to disk."`ioException);" is 124.,136
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.daemons,InitialDataGenerationDaemon,contextInitialized,Long Statement,The length of the statement "DataGenerator.GENERATOR.generateDatabaseContent(DataGenerator.SMALL_DB_CATEGORIES`DataGenerator.SMALL_DB_PRODUCTS_PER_CATEGORY`DataGenerator.SMALL_DB_USERS`DataGenerator.SMALL_DB_MAX_ORDERS_PER_USER);" is 200.,59
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.domain,OrderItemRepository,getAllEntitiesWithProduct,Long Statement,The length of the statement "TypedQuery<PersistenceOrderItem> allMatchesQuery=em.createQuery("SELECT u FROM " + getEntityClass().getName() + " u WHERE u.product = :prod"`getEntityClass());" is 159.,91
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.domain,OrderItemRepository,getAllEntitiesWithOrder,Long Statement,The length of the statement "TypedQuery<PersistenceOrderItem> allMatchesQuery=em.createQuery("SELECT u FROM " + getEntityClass().getName() + " u WHERE u.order = :order"`getEntityClass());" is 158.,121
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.domain,OrderRepository,getAllEntitiesWithUser,Long Statement,The length of the statement "TypedQuery<PersistenceOrder> allMatchesQuery=em.createQuery("SELECT u FROM " + getEntityClass().getName() + " u WHERE u.user = :user"`getEntityClass());" is 152.,101
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.domain,PersistenceOrder,deleteOrders,Long Statement,The length of the statement "em.createQuery("DELETE FROM PersistenceOrderItem oi WHERE oi.order = :order").setParameter("order"`this).executeUpdate();" is 121.,73
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.domain,PersistenceUser,deleteOrders,Long Statement,The length of the statement "em.createQuery("DELETE FROM PersistenceOrderItem oi WHERE oi.order.user = :user").setParameter("user"`this).executeUpdate();" is 124.,52
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.domain,ProductRepository,getAllEntities,Long Statement,The length of the statement "TypedQuery<PersistenceProduct> allMatchesQuery=em.createQuery("SELECT u FROM " + getEntityClass().getName() + " u WHERE u.category = :cat"`getEntityClass());" is 157.,92
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.domain,ProductRepository,getProductCount,Long Statement,The length of the statement "TypedQuery<Long> allMatchesQuery=em.createQuery("SELECT COUNT(u) FROM " + getEntityClass().getName() + " u WHERE u.category = :cat"`Long.class);" is 144.,122
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.domain,UserRepository,getUserByName,Long Statement,The length of the statement "TypedQuery<PersistenceUser> allMatchesQuery=em.createQuery("SELECT u FROM " + getEntityClass().getName() + " u WHERE u.userName = :name"`getEntityClass()).setMaxResults(1);" is 172.,107
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,CacheManager,clearAllCaches,Empty catch clause,The method has an empty catch block.,45
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,CacheManager,clearAllCaches,Long Statement,The length of the statement "ServiceLoadBalancer.multicastRESTToOtherServiceInstances(ENDPOINTURI`String.class`client -> clearRemoteCacheREST(client`null));" is 127.,45
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,CacheManager,clearRemoteCache,Empty catch clause,The method has an empty catch block.,69
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,CacheManager,clearRemoteCache,Long Statement,The length of the statement "responses=ServiceLoadBalancer.multicastRESTToOtherServiceInstances(ENDPOINTURI`String.class`client -> clearRemoteCacheREST(client`entityClass));" is 144.,69
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,CacheManager,clearRemoteCacheREST,Magic Number,The method contains a magic number: 200,104
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,CacheManager,resetRemoteEMFs,Empty catch clause,The method has an empty catch block.,130
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,CacheManager,resetRemoteEMFs,Long Statement,The length of the statement "responses=ServiceLoadBalancer.multicastRESTToOtherServiceInstances(ENDPOINTURI`String.class`client -> resetRemoteEMF(client));" is 126.,130
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,CacheManager,resetRemoteEMF,Magic Number,The method contains a magic number: 200,152
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,isDatabaseEmpty,Long Statement,The length of the statement "return (CategoryRepository.REPOSITORY.getAllEntities(-1`1).size() == 0 && UserRepository.REPOSITORY.getAllEntities(-1`1).size() == 0);" is 134.,172
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateDatabaseContent,Magic Number,The method contains a magic number: 5,183
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateProducts,Magic Number,The method contains a magic number: 95,227
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateProducts,Magic Number,The method contains a magic number: 12000,227
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateUsers,Magic Number,The method contains a magic number: 6,250
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrders,Long Statement,The length of the statement "order.setCreditCardExpiryDate(LocalDate.ofYearDay(LocalDateTime.now().getYear() + 1 + random.nextInt(10)`1 + random.nextInt(363)).format(DateTimeFormatter.ISO_LOCAL_DATE));" is 172.,262
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrders,Long Statement,The length of the statement "order.setTime(LocalDateTime.of(LocalDateTime.now().getYear() - random.nextInt(10)`1 + random.nextInt(10)`1 + random.nextInt(24)`random.nextInt(23)`random.nextInt(59)).format(DateTimeFormatter.ISO_LOCAL_DATE_TIME));" is 214.,262
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrders,Magic Number,The method contains a magic number: 0.5,262
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrders,Magic Number,The method contains a magic number: 0.5,262
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrders,Magic Number,The method contains a magic number: 9000,262
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrders,Magic Number,The method contains a magic number: 9000,262
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrders,Magic Number,The method contains a magic number: 500,262
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrders,Magic Number,The method contains a magic number: 10000,262
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrders,Magic Number,The method contains a magic number: 40000,262
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrders,Magic Number,The method contains a magic number: 0.5,262
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrders,Magic Number,The method contains a magic number: 10,262
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrders,Magic Number,The method contains a magic number: 363,262
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrders,Magic Number,The method contains a magic number: 10,262
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrders,Magic Number,The method contains a magic number: 10,262
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrders,Magic Number,The method contains a magic number: 24,262
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrders,Magic Number,The method contains a magic number: 23,262
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrders,Magic Number,The method contains a magic number: 59,262
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrderItem,Long Statement,The length of the statement "Product product=ProductRepository.REPOSITORY.getAllEntities(itemCategory.getId()`random.nextInt(productsPerCategory)`1).get(0);" is 127.,305
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,generateOrderItem,Magic Number,The method contains a magic number: 7,305
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,fourDigits,Magic Number,The method contains a magic number: 1000,321
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,fourDigits,Magic Number,The method contains a magic number: 8999,321
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,setGenerationFinishedFlag,Long Statement,The length of the statement "List<DatabaseManagementEntity> entities=em.createQuery("SELECT u FROM " + DatabaseManagementEntity.class.getName() + " u"`DatabaseManagementEntity.class).getResultList();" is 170.,341
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,getGenerationFinishedFlag,Long Statement,The length of the statement "List<DatabaseManagementEntity> entities=em.createQuery("SELECT u FROM " + DatabaseManagementEntity.class.getName() + " u"`DatabaseManagementEntity.class).getResultList();" is 170.,364
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,setMaintenanceModeGlobal,Long Statement,The length of the statement "List<Response> rs=ServiceLoadBalancer.multicastRESTToOtherServiceInstances("generatedb"`String.class`client -> setMaintenanceModeExternal(client`maintenanceMode));" is 163.,408
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.repository,DataGenerator,setMaintenanceModeExternal,Long Statement,The length of the statement "Response r=client.getEndpointTarget().path("maintenance").request(MediaType.TEXT_PLAIN).post(Entity.entity(String.valueOf(maintenanceMode)`MediaType.TEXT_PLAIN));" is 162.,425
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.rest,DatabaseGenerationEndpoint,generateDataBase,Long Statement,The length of the statement "LOG.info("Received database generation command for Persistence at " + RegistryClient.getClient().getMyServiceInstanceServer() + ".");" is 133.,42
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.rest,DatabaseGenerationEndpoint,generateDataBase,Long Statement,The length of the statement "LOG.info("Initializing database creation with " + categoryCount + " categories` "+ productCount+ " products per category` "+ userCount+ " users` "+ maxOrderCount+ " max orders per user.");" is 188.,42
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.rest,DatabaseGenerationEndpoint,generateDataBase,Long Statement,The length of the statement "String message="Creating database with " + categoryCount + " categories` "+ productCount+ " products per category` "+ userCount+ " users` "+ maxOrderCount+ " max orders per user.";" is 180.,42
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.rest,OrderEndpoint,listAllForUser,Long Statement,The length of the statement "for ( Order o : OrderRepository.REPOSITORY.getAllEntitiesWithUser(userId`parseIntQueryParam(startPosition)`parseIntQueryParam(maxResult))) {" is 140.,91
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.rest,OrderItemEndpoint,listAllForProduct,Long Statement,The length of the statement "for ( OrderItem oi : OrderItemRepository.REPOSITORY.getAllEntitiesWithProduct(productId`parseIntQueryParam(startPosition)`parseIntQueryParam(maxResult))) {" is 155.,91
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.rest,OrderItemEndpoint,listAllForOrder,Long Statement,The length of the statement "for ( OrderItem oi : OrderItemRepository.REPOSITORY.getAllEntitiesWithOrder(orderId`parseIntQueryParam(startPosition)`parseIntQueryParam(maxResult))) {" is 151.,114
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.rest,ProductEndpoint,listAllForCategory,Long Statement,The length of the statement "for ( Product p : ProductRepository.REPOSITORY.getAllEntities(categoryId`parseIntQueryParam(startPosition)`parseIntQueryParam(maxResult))) {" is 140.,92
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.rest,ProductEndpoint,countForCategory,Magic Number,The method contains a magic number: 404,115
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.rest,ProductEndpoint,countForCategory,Magic Number,The method contains a magic number: 404,115
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence.servlet,IndexServlet,doGet,Long Statement,The length of the statement "response.getWriter().println("This is the persistence module running at " + request.getProtocol() + "://"+ request.getLocalAddr()+ ":"+ request.getLocalPort()+ "/"+ request.getContextPath());" is 191.,39
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,DataGeneratorTest,testRepos,Long Statement,The length of the statement "CategoryRepository.REPOSITORY.getAllEntities().forEach(c -> Assert.assertTrue(c.getName() != null && !c.getName().isEmpty()));" is 126.,52
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,DataGeneratorTest,testRepos,Long Statement,The length of the statement "UserRepository.REPOSITORY.getAllEntities().forEach(u -> Assert.assertTrue(userPattern.matcher(u.getUserName()).matches()));" is 123.,52
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,DataGeneratorTest,testRepos,Magic Number,The method contains a magic number: 2,52
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,DataGeneratorTest,testRepos,Magic Number,The method contains a magic number: 2,52
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,DataGeneratorTest,testRepos,Magic Number,The method contains a magic number: 2,52
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,DataGeneratorTest,testRepos,Magic Number,The method contains a magic number: 2,52
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,DataGeneratorTest,testRepos,Magic Number,The method contains a magic number: 2,52
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,DataGeneratorTest,testRepos,Magic Number,The method contains a magic number: 2,52
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,DataGeneratorTest,testRepos,Magic Number,The method contains a magic number: 2,52
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Long Method,The method has 135 lines of code.,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 2,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 2,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 2,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 500,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 600,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 700,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 2,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 5,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 5,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 6,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 7,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 8,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 9,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 2,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 2,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 5,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 2,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 500,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 5,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 5,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.persistence,RepositoryTest,testRepos,Magic Number,The method contains a magic number: 2,65
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,RecommenderSelector,recommendProducts,Long Statement,The length of the statement "LOG.trace("Executing " + recommender.getClass().getName() + " as recommender failed. Using fallback recommender. Reason:\n"+ e.getMessage());" is 141.,134
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,RecommenderSelector,recommendProducts,Long Statement,The length of the statement "LOG.error("Executing " + recommender.getClass().getName() + " threw an UnsupportedOperationException. The recommender was not finished with training.");" is 152.,134
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,RecommenderSelector,recommendProducts,Long Statement,The length of the statement "LOG.warn("Executing " + recommender.getClass().getName() + " threw an unexpected error. Using fallback recommender. Reason:\n"+ e.getMessage());" is 144.,134
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 2L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 3L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 100L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 2L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 8.0,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 4L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 2.0,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 101L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 3L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 4L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 103L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 2L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 2.0,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 104L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 2L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 3L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 4L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 5L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 105L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 3L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderFunctionalityTest,testAbstractFunctions,Magic Number,The method contains a magic number: 106L,30
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Long Method,The method has 175 lines of code.,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 100,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 101,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 102,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 103,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 104,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 105,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 106,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 100,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 10,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 101,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 11,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 103,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 12,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 104,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 13,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 101,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 14,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 101,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 15,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 105,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 16,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 106,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 17,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 10,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 2,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 10,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 3,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 10,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 4,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 2,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 11,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 2,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 5,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 11,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 3,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 12,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 4,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 12,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 12,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 2,47
TeaStore-1.4.2-14648b7,tools.descartes.teastore.recommender.algorithm,AbstractRecommenderTest,setup,Magic Number,The method contains a magic number: 2,47
