project,versionId,versionIndex,versionDate,edgeId,edgeLabel,from,fromId,to,toId
sitewhere-2.0.0,8486c3ff-4ba6-4b03-a1ce-18c202dbf970,1,2023-02-10T21:57:10.826857300,79819,affects,cyclicDep,79815,com.sitewhere.spi,12402
sitewhere-2.0.0,8486c3ff-4ba6-4b03-a1ce-18c202dbf970,1,2023-02-10T21:57:10.826857300,79818,affects,cyclicDep,79815,com.sitewhere.rest,8629
sitewhere-2.0.0,8486c3ff-4ba6-4b03-a1ce-18c202dbf970,1,2023-02-10T21:57:10.826857300,79843,affects,cyclicDep,79840,com.sitewhere.spi.server.lifecycle,13432
sitewhere-2.0.0,8486c3ff-4ba6-4b03-a1ce-18c202dbf970,1,2023-02-10T21:57:10.826857300,79845,affects,cyclicDep,79840,com.sitewhere.spi.microservice.configuration,21513
sitewhere-2.0.0,8486c3ff-4ba6-4b03-a1ce-18c202dbf970,1,2023-02-10T21:57:10.826857300,79844,affects,cyclicDep,79840,com.sitewhere.spi.microservice.scripting,21984
sitewhere-2.0.0,8486c3ff-4ba6-4b03-a1ce-18c202dbf970,1,2023-02-10T21:57:10.826857300,79846,affects,cyclicDep,79840,com.sitewhere.spi.microservice,12433
sitewhere-2.0.0,8486c3ff-4ba6-4b03-a1ce-18c202dbf970,1,2023-02-10T21:57:10.826857300,79851,affects,cyclicDep,79848,com.sitewhere.spi.microservice.kafka,13394
sitewhere-2.0.0,8486c3ff-4ba6-4b03-a1ce-18c202dbf970,1,2023-02-10T21:57:10.826857300,79853,affects,cyclicDep,79848,com.sitewhere.spi.server.lifecycle,13432
sitewhere-2.0.0,8486c3ff-4ba6-4b03-a1ce-18c202dbf970,1,2023-02-10T21:57:10.826857300,79852,affects,cyclicDep,79848,com.sitewhere.spi.microservice.logging,8236
sitewhere-2.0.0,8486c3ff-4ba6-4b03-a1ce-18c202dbf970,1,2023-02-10T21:57:10.826857300,79859,affects,cyclicDep,79855,com.sitewhere.spi.server.lifecycle,13432
sitewhere-2.0.0,8486c3ff-4ba6-4b03-a1ce-18c202dbf970,1,2023-02-10T21:57:10.826857300,79858,affects,cyclicDep,79855,com.sitewhere.spi.microservice.multitenant,15798
sitewhere-2.0.0,8486c3ff-4ba6-4b03-a1ce-18c202dbf970,1,2023-02-10T21:57:10.826857300,79861,affects,cyclicDep,79855,com.sitewhere.spi.microservice.configuration,21513
sitewhere-2.0.0,8486c3ff-4ba6-4b03-a1ce-18c202dbf970,1,2023-02-10T21:57:10.826857300,79860,affects,cyclicDep,79855,com.sitewhere.spi.microservice.scripting,21984
sitewhere-2.0.0,8486c3ff-4ba6-4b03-a1ce-18c202dbf970,1,2023-02-10T21:57:10.826857300,79862,affects,cyclicDep,79855,com.sitewhere.spi.microservice,12433
sitewhere-2.0.0,8486c3ff-4ba6-4b03-a1ce-18c202dbf970,1,2023-02-10T21:57:10.826857300,79867,affects,cyclicDep,79864,com.sitewhere.spi.microservice.multitenant,15798
sitewhere-2.0.0,8486c3ff-4ba6-4b03-a1ce-18c202dbf970,1,2023-02-10T21:57:10.826857300,79869,affects,cyclicDep,79864,com.sitewhere.spi.microservice.scripting,21984
sitewhere-2.0.0,8486c3ff-4ba6-4b03-a1ce-18c202dbf970,1,2023-02-10T21:57:10.826857300,79868,affects,cyclicDep,79864,com.sitewhere.spi.server.lifecycle,13432
