project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,34.886462843632486,33.61743676663512,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.registryclient.loadbalancers, tools.descartes.teastore.registryclient]",3021;3037,0.0,,0.0,0.0,0.0,4.5,0.0,2,0.0012888403779892858,1,5.383098085100539,TINY,2,42,39,0.5,0.0,0.0,0,cyclicDep,8308,smell
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,58.80020436656313,33.79641903596851,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.image, tools.descartes.teastore.image.setup]",3077;2976,0.0,,0.0,0.0,0.0,4.5,0.0,2,3.380710116059687E-4,1,5.556097064060723,TINY,2,112,37,0.5,0.0,0.0,0,cyclicDep,8314,smell
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,31.3433169483157,17.91046682760897,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.image.cache, tools.descartes.teastore.image.storage, tools.descartes.teastore.image, tools.descartes.teastore.image.setup]",2989;2979;3077;2978,0.0,,0.0,0.0,0.0,4.75,1.5,8,3.236348916566865E-4,1,4.477616706902243,CIRCLE,4,49,16,0.4330127018922193,0.7637626158259734,0.0,0,cyclicDep,8320,smell
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,16.78211283811431,12.255922352043001,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.image.cache, tools.descartes.teastore.image.storage]",2989;2994,0.0,,0.0,0.0,0.0,5.0,1.0,2,3.0919877170740447E-4,1,4.333122902412693,TINY,2,15,8,0.0,0.0,0.0,0,cyclicDep,8328,smell
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,16.33239522862168,8.945621284805839,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.image, tools.descartes.teastore.image.setup, tools.descartes.teastore.image.storage.rules]",3073;3077;3048,0.0,,0.0,0.0,0.0,5.0,1.6666666666666667,4,2.92476167192854E-4,1,5.164756856851097,CIRCLE,3,10,3,0.816496580927726,1.699673171197595,0.0,0,cyclicDep,8334,smell
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,55.26905214468372,43.88840396244471,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.persistence.domain, tools.descartes.teastore.persistence.repository]",2986;2975,0.0,,0.0,0.0,0.0,5.0,1.0,2,3.3659933159975073E-4,1,4.410950563362918,TINY,2,157,99,0.0,0.0,0.0,0,cyclicDep,8341,smell
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,12.043789555977867,8.976910717956173,0.0,UNIT,CONCRETE_CLASS,"[tools.descartes.teastore.registryclient.loadbalancers.ServiceLoadBalancer, tools.descartes.teastore.registryclient.RegistryClient, tools.descartes.teastore.registryclient.loadbalancers.LoadBalancerUpdaterDaemon]",2536;1532;1547,0.0,,0.0,0.0,0.0,4.666666666666667,0.0,3,7.346640644821084E-5,1,4.014596518659289,CIRCLE,3,9,5,0.4714045207910317,0.0,0.0,0,cyclicDep,8383,smell
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,11.128987234075197,11.128987234075197,0.0,UNIT,ENUM,"[tools.descartes.teastore.image.setup.SetupController, tools.descartes.teastore.image.setup.CreatorFactory]",2379;2316,0.0,,0.0,0.0,0.0,5.0,2.0,2,2.468255331739548E-5,1,4.206361795053649,TINY,2,7,7,0.0,0.0,0.0,0,cyclicDep,8390,smell
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,11.48630278215513,6.371454407163847,0.0,UNIT,CONCRETE_CLASS,"[tools.descartes.teastore.persistence.domain.PersistenceOrder, tools.descartes.teastore.persistence.domain.PersistenceUser, tools.descartes.teastore.persistence.domain.OrderRepository]",2458;2465;2475,0.0,,0.0,0.0,0.0,5.0,2.0,5,4.387992185613375E-5,1,3.1857272035819233,CIRCLE,3,13,4,0.0,0.0,0.0,0,cyclicDep,8408,smell
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,31.195213980653868,17.84608169643872,0.0,UNIT,CONCRETE_CLASS,"[tools.descartes.teastore.persistence.domain.PersistenceUser, tools.descartes.teastore.persistence.domain.UserRepository]",2479;2487,0.0,,0.0,0.0,0.0,5.0,2.0,2,3.9753512875448833E-5,1,4.206361795053649,TINY,2,55,18,0.0,0.0,0.0,0,cyclicDep,8415,smell
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,41.74011892819098,31.171019675594103,0.0,UNIT,CONCRETE_CLASS,"[tools.descartes.teastore.persistence.domain.PersistenceOrder, tools.descartes.teastore.persistence.domain.CategoryRepository, tools.descartes.teastore.persistence.domain.PersistenceUser, tools.descartes.teastore.persistence.domain.PersistenceCategory, tools.descartes.teastore.persistence.domain.PersistenceProduct, tools.descartes.teastore.persistence.domain.PersistenceOrderItem, tools.descartes.teastore.persistence.repository.CacheManager, tools.descartes.teastore.persistence.domain.OrderRepository]",2477;2458;2465;2412;2428;2421;2438;823,0.0,,0.0,0.0,0.0,5.0,1.75,18,5.2977936467754624E-5,1,5.7883130399829845,CIRCLE,8,52,29,0.0,0.4330127018922193,0.0,0,cyclicDep,8421,smell
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,27.437843630079723,19.73315863877661,0.0,CONTAINER,PACKAGE,"[tools.descartes.teastore.recommender.algorithm, tools.descartes.teastore.recommender.algorithm.impl.pop, tools.descartes.teastore.recommender.algorithm.impl, tools.descartes.teastore.recommender.algorithm.impl.orderbased, tools.descartes.teastore.recommender.algorithm.impl.cf]",3006;3064;3057;3030;3024;3051;2683;3032;3067,0.0,,0.0,0.0,0.0,6.4,1.6,10,8.636374000997815E-4,1,5.0950796517367225,STAR,5,29,15,0.8,0.66332495807108,0.0,0,cyclicDep,8445,smell
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,25.426644429238873,15.42071151726593,0.0,UNIT,CONCRETE_CLASS,"[tools.descartes.teastore.persistence.domain.PersistenceOrder, tools.descartes.teastore.persistence.domain.PersistenceCategory, tools.descartes.teastore.persistence.domain.PersistenceProduct, tools.descartes.teastore.persistence.domain.PersistenceOrderItem, tools.descartes.teastore.persistence.domain.OrderRepository]",2465;2455;2412;2464;2428;2411;2421;2429,0.0,,0.0,0.0,0.0,5.0,2.0,8,4.8260842637516575E-5,1,2.7260224211450583,CHAIN,5,87,32,0.0,0.0,0.0,0,cyclicDep,8454,smell
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,7.065925299060421,5.341337463963876,0.0,UNIT,CONCRETE_CLASS,"[tools.descartes.teastore.registryclient.RegistryClient, tools.descartes.teastore.registryclient.StartupCallbackTask, tools.descartes.teastore.registryclient.RegistryClientHeartbeatDaemon]",2533;2527;2515;2532,0.0,,0.0,0.0,0.0,4.0,0.0,4,4.985986051105752E-5,1,2.670668731981938,CHAIN,3,7,4,0.0,0.0,0.0,0,cyclicDep,8463,smell
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,62.74136901662585,62.37974428117865,0.0,UNIT,CONCRETE_CLASS,"[tools.descartes.teastore.registryclient.loadbalancers.LoadBalancerTimeoutException, tools.descartes.teastore.webui.servlet.LoginServlet, tools.descartes.teastore.registryclient.rest.ResponseWrapper, tools.descartes.teastore.webui.servlet.DataBaseServlet, tools.descartes.teastore.webui.servlet.ProductServlet, tools.descartes.teastore.webui.servlet.StatusServlet, tools.descartes.teastore.registryclient.util.NotFoundException, tools.descartes.teastore.webui.servlet.CartServlet, tools.descartes.teastore.registryclient.rest.HttpWrapper, tools.descartes.teastore.registryclient.Service, tools.descartes.teastore.entities.Product, tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations, tools.descartes.teastore.registryclient.loadbalancers.ServiceLoadBalancer, tools.descartes.teastore.entities.ImageSizePreset, tools.descartes.teastore.webui.servlet.DataBaseActionServlet, tools.descartes.teastore.registryclient.util.RESTClient, tools.descartes.teastore.webui.servlet.ProfileServlet, tools.descartes.teastore.webui.servlet.CategoryServlet, tools.descartes.teastore.webui.servlet.ErrorServlet, tools.descartes.teastore.webui.servlet.IndexServlet, tools.descartes.teastore.webui.servlet.AboutUsServlet, tools.descartes.teastore.entities.ImageSize, tools.descartes.teastore.webui.servlet.OrderServlet]",,0.0,tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations,0.0,0.0,0.0,4.826086956521739,1.774703557312253,72,5.422477098050097E-5,1,6.726580817560822,,23,87,86,0.37903469074266727,1.176445545534471,0.0,0,hubLikeDep,8470,smell
teastore-1.3.4,08152d83-14a5-4e36-ab9d-a3261b235ade,1,2023-02-10T19:17:41.934469600,78.32454053314305,55.608495452849155,1.5,CONTAINER,PACKAGE,"[tools.descartes.teastore.recommender.algorithm, tools.descartes.teastore.recommender.algorithm.impl.pop, tools.descartes.teastore.entities, tools.descartes.teastore.recommender.servlet, tools.descartes.teastore.recommender.rest, tools.descartes.teastore.recommender.algorithm.impl, tools.descartes.teastore.recommender.algorithm.impl.orderbased, tools.descartes.teastore.recommender.algorithm.impl.cf]",,0.75,tools.descartes.teastore.recommender.algorithm,0.75,0.0,0.0,5.75,2.0714285714285716,16,9.098497347356674E-4,1,7.062285984801359,,8,123,62,1.0897247358851685,0.8421304373251141,0.0,0,hubLikeDep,8498,smell
