Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testModifyContacts,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.put("/api/v1/adminbasicservice/adminbasic/contacts").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 264.,64
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testAddContacts,Long Statement,The length of the statement "Mockito.when(adminBasicInfoService.addContact(Mockito.any(Contacts.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 128.,75
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testAddContacts,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.post("/api/v1/adminbasicservice/adminbasic/contacts").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 265.,75
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testGetAllStations,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/adminbasicservice/adminbasic/stations")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 203.,86
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testDeleteStation,Long Statement,The length of the statement "Mockito.when(adminBasicInfoService.deleteStation(Mockito.any(Station.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 130.,95
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testDeleteStation,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.delete("/api/v1/adminbasicservice/adminbasic/stations").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 267.,95
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testModifyStation,Long Statement,The length of the statement "Mockito.when(adminBasicInfoService.modifyStation(Mockito.any(Station.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 130.,106
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testModifyStation,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.put("/api/v1/adminbasicservice/adminbasic/stations").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 264.,106
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testAddStation,Long Statement,The length of the statement "Mockito.when(adminBasicInfoService.addStation(Mockito.any(Station.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 127.,117
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testAddStation,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.post("/api/v1/adminbasicservice/adminbasic/stations").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 265.,117
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testGetAllTrains,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/adminbasicservice/adminbasic/trains")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 201.,128
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testDeleteTrain,Long Statement,The length of the statement "Mockito.when(adminBasicInfoService.deleteTrain(Mockito.anyString()`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 121.,137
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testDeleteTrain,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.delete("/api/v1/adminbasicservice/adminbasic/trains/id")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 207.,137
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testModifyTrain,Long Statement,The length of the statement "Mockito.when(adminBasicInfoService.modifyTrain(Mockito.any(TrainType.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 130.,146
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testModifyTrain,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.put("/api/v1/adminbasicservice/adminbasic/trains").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 262.,146
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testAddTrain,Long Statement,The length of the statement "Mockito.when(adminBasicInfoService.addTrain(Mockito.any(TrainType.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 127.,157
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testAddTrain,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.post("/api/v1/adminbasicservice/adminbasic/trains").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 263.,157
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testGetAllConfigs,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/adminbasicservice/adminbasic/configs")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 202.,168
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testDeleteConfig,Long Statement,The length of the statement "Mockito.when(adminBasicInfoService.deleteConfig(Mockito.anyString()`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 122.,177
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testDeleteConfig,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.delete("/api/v1/adminbasicservice/adminbasic/configs/name")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 210.,177
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testModifyConfig,Long Statement,The length of the statement "Mockito.when(adminBasicInfoService.modifyConfig(Mockito.any(Config.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 128.,186
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testModifyConfig,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.put("/api/v1/adminbasicservice/adminbasic/configs").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 263.,186
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testAddConfig,Long Statement,The length of the statement "Mockito.when(adminBasicInfoService.addConfig(Mockito.any(Config.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 125.,197
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testAddConfig,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.post("/api/v1/adminbasicservice/adminbasic/configs").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 264.,197
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testGetAllPrices,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/adminbasicservice/adminbasic/prices")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 201.,208
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testDeletePrice,Long Statement,The length of the statement "Mockito.when(adminBasicInfoService.deletePrice(Mockito.any(PriceInfo.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 130.,217
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testDeletePrice,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.delete("/api/v1/adminbasicservice/adminbasic/prices").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 265.,217
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testModifyPrice,Long Statement,The length of the statement "Mockito.when(adminBasicInfoService.modifyPrice(Mockito.any(PriceInfo.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 130.,228
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testModifyPrice,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.put("/api/v1/adminbasicservice/adminbasic/prices").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 262.,228
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testAddPrice,Long Statement,The length of the statement "Mockito.when(adminBasicInfoService.addPrice(Mockito.any(PriceInfo.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 127.,239
trainticket-0.2.0-e5ae0c3,adminbasic.controller,AdminBasicInfoControllerTest,testAddPrice,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.post("/api/v1/adminbasicservice/adminbasic/prices").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 263.,239
trainticket-0.2.0-e5ae0c3,adminbasic.entity,Contacts,equals,Long Statement,The length of the statement "return name.equals(other.getName()) && accountId.equals(other.getAccountId()) && documentNumber.equals(other.getDocumentNumber())&& phoneNumber.equals(other.getPhoneNumber())&& documentType == other.getDocumentType();" is 217.,29
trainticket-0.2.0-e5ae0c3,adminbasic.entity,Contacts,hashCode,Magic Number,The method contains a magic number: 17,48
trainticket-0.2.0-e5ae0c3,adminbasic.entity,Contacts,hashCode,Magic Number,The method contains a magic number: 31,48
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImpl,getAllContacts,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-contacts-service:12347/api/v1/contactservice/contacts"`HttpMethod.GET`requestEntity`Response.class);" is 161.,32
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImpl,deleteContact,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-contacts-service:12347/api/v1/contactservice/contacts/" + contactsId`HttpMethod.DELETE`requestEntity`Response.class);" is 178.,47
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImpl,modifyContact,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-contacts-service:12347/api/v1/contactservice/contacts"`HttpMethod.PUT`requestEntity`Response.class);" is 161.,62
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImpl,addContact,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-contacts-service:12347/api/v1/contactservice/contacts/admin"`HttpMethod.POST`requestEntity`Response.class);" is 168.,78
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImpl,deleteTrain,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-train-service:14567/api/v1/trainservice/trains/" + id`HttpMethod.DELETE`requestEntity`Response.class);" is 163.,182
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImpl,deleteConfig,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-config-service:15679/api/v1/configservice/configs/" + name`HttpMethod.DELETE`requestEntity`Response.class);" is 168.,237
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testGetAllContacts,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-contacts-service:12347/api/v1/contactservice/contacts"`HttpMethod.GET`requestEntity`Response.class)).thenReturn(re);" is 162.,33
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testDeleteContact,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-contacts-service:12347/api/v1/contactservice/contacts/" + "contactsId"`HttpMethod.DELETE`requestEntity`Response.class)).thenReturn(re);" is 181.,44
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testModifyContact,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-contacts-service:12347/api/v1/contactservice/contacts"`HttpMethod.PUT`requestEntity`Response.class)).thenReturn(re);" is 162.,55
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testAddContact,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-contacts-service:12347/api/v1/contactservice/contacts/admin"`HttpMethod.POST`requestEntity`Response.class)).thenReturn(re);" is 169.,68
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testGetAllStations,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-station-service:12345/api/v1/stationservice/stations"`HttpMethod.GET`requestEntity`Response.class)).thenReturn(re);" is 161.,81
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testAddStation,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-station-service:12345/api/v1/stationservice/stations"`HttpMethod.POST`requestEntity`Response.class)).thenReturn(re);" is 162.,92
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testDeleteStation,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-station-service:12345/api/v1/stationservice/stations"`HttpMethod.DELETE`requestEntity`Response.class)).thenReturn(re);" is 164.,105
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testModifyStation,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-station-service:12345/api/v1/stationservice/stations"`HttpMethod.PUT`requestEntity`Response.class)).thenReturn(re);" is 161.,118
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testGetAllTrains,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-train-service:14567/api/v1/trainservice/trains"`HttpMethod.GET`requestEntity`Response.class)).thenReturn(re);" is 155.,131
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testAddTrain,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-train-service:14567/api/v1/trainservice/trains"`HttpMethod.POST`requestEntity`Response.class)).thenReturn(re);" is 156.,142
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testDeleteTrain,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-train-service:14567/api/v1/trainservice/trains/" + "id"`HttpMethod.DELETE`requestEntity`Response.class)).thenReturn(re);" is 166.,155
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testModifyTrain,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-train-service:14567/api/v1/trainservice/trains"`HttpMethod.PUT`requestEntity`Response.class)).thenReturn(re);" is 155.,166
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testGetAllConfigs,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-config-service:15679/api/v1/configservice/configs"`HttpMethod.GET`requestEntity`Response.class)).thenReturn(re);" is 158.,179
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testAddConfig,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-config-service:15679/api/v1/configservice/configs"`HttpMethod.POST`requestEntity`Response.class)).thenReturn(re);" is 159.,190
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testDeleteConfig,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-config-service:15679/api/v1/configservice/configs/" + "name"`HttpMethod.DELETE`requestEntity`Response.class)).thenReturn(re);" is 171.,203
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testModifyConfig,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-config-service:15679/api/v1/configservice/configs"`HttpMethod.PUT`requestEntity`Response.class)).thenReturn(re);" is 158.,214
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testGetAllPrices,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-price-service:16579/api/v1/priceservice/prices"`HttpMethod.GET`requestEntity`Response.class)).thenReturn(re);" is 155.,227
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testAddPrice,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-price-service:16579/api/v1/priceservice/prices"`HttpMethod.POST`requestEntity`Response.class)).thenReturn(re);" is 156.,238
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testDeletePrice,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-price-service:16579/api/v1/priceservice/prices"`HttpMethod.DELETE`requestEntity`Response.class)).thenReturn(re);" is 158.,251
trainticket-0.2.0-e5ae0c3,adminbasic.service,AdminBasicInfoServiceImplTest,testModifyPrice,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-price-service:16579/api/v1/priceservice/prices"`HttpMethod.PUT`requestEntity`Response.class)).thenReturn(re);" is 155.,264
trainticket-0.2.0-e5ae0c3,adminorder.config,SecurityConfig,corsConfigurer,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,38
trainticket-0.2.0-e5ae0c3,adminorder.config,SecurityConfig,corsConfigurer,Magic Number,The method contains a magic number: 3600,38
trainticket-0.2.0-e5ae0c3,adminorder.config,SecurityConfig,addCorsMappings,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,49
trainticket-0.2.0-e5ae0c3,adminorder.config,SecurityConfig,addCorsMappings,Magic Number,The method contains a magic number: 3600,49
trainticket-0.2.0-e5ae0c3,adminorder.config,SecurityConfig,configure,Long Statement,The length of the statement "httpSecurity.httpBasic().disable().csrf().disable().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS).and().authorizeRequests().antMatchers("/api/v1/adminorderservice/**").hasRole("ADMIN").antMatchers("/swagger-ui.html"`"/webjars/**"`"/images/**"`"/configuration/**"`"/swagger-resources/**"`"/v2/**").permitAll().anyRequest().authenticated().and().addFilterBefore(new JWTFilter()`UsernamePasswordAuthenticationFilter.class);" is 449.,62
trainticket-0.2.0-e5ae0c3,adminorder.controller,AdminOrderControllerTest,testHome,Long Statement,The length of the statement "mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/adminorderservice/welcome")).andExpect(MockMvcResultMatchers.status().isOk());" is 130.,40
trainticket-0.2.0-e5ae0c3,adminorder.controller,AdminOrderControllerTest,testGetAllOrders,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/adminorderservice/adminorder")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 194.,46
trainticket-0.2.0-e5ae0c3,adminorder.controller,AdminOrderControllerTest,testAddOrder,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.post("/api/v1/adminorderservice/adminorder").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 256.,55
trainticket-0.2.0-e5ae0c3,adminorder.controller,AdminOrderControllerTest,testUpdateOrder,Long Statement,The length of the statement "Mockito.when(adminOrderService.updateOrder(Mockito.any(Order.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 122.,66
trainticket-0.2.0-e5ae0c3,adminorder.controller,AdminOrderControllerTest,testUpdateOrder,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.put("/api/v1/adminorderservice/adminorder").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 255.,66
trainticket-0.2.0-e5ae0c3,adminorder.controller,AdminOrderControllerTest,testDeleteOrder,Long Statement,The length of the statement "Mockito.when(adminOrderService.deleteOrder(Mockito.anyString()`Mockito.anyString()`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 137.,77
trainticket-0.2.0-e5ae0c3,adminorder.controller,AdminOrderControllerTest,testDeleteOrder,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.delete("/api/v1/adminorderservice/adminorder/orderId/trainNumber")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 217.,77
trainticket-0.2.0-e5ae0c3,adminorder.controller,FoodControllerTest,testHome,Long Statement,The length of the statement "mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/foodservice/welcome")).andExpect(MockMvcResultMatchers.status().isOk()).andExpect(MockMvcResultMatchers.content().string("Welcome to [ Food Service ] !"));" is 207.,40
trainticket-0.2.0-e5ae0c3,adminorder.controller,FoodControllerTest,testFindAllFoodOrder,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/foodservice/orders")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 184.,47
trainticket-0.2.0-e5ae0c3,adminorder.controller,FoodControllerTest,testCreateFoodOrder,Long Statement,The length of the statement "Mockito.when(foodService.createFoodOrder(Mockito.any(FoodOrder.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 124.,56
trainticket-0.2.0-e5ae0c3,adminorder.controller,FoodControllerTest,testCreateFoodOrder,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.post("/api/v1/foodservice/orders").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 246.,56
trainticket-0.2.0-e5ae0c3,adminorder.controller,FoodControllerTest,testUpdateFoodOrder,Long Statement,The length of the statement "Mockito.when(foodService.updateFoodOrder(Mockito.any(FoodOrder.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 124.,67
trainticket-0.2.0-e5ae0c3,adminorder.controller,FoodControllerTest,testUpdateFoodOrder,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.put("/api/v1/foodservice/orders").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 245.,67
trainticket-0.2.0-e5ae0c3,adminorder.controller,FoodControllerTest,testDeleteFoodOrder,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.delete("/api/v1/foodservice/orders/order_id")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 196.,78
trainticket-0.2.0-e5ae0c3,adminorder.controller,FoodControllerTest,testFindFoodOrderByOrderId,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/foodservice/orders/order_id")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 193.,87
