project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.4,false,PACKAGE,2,3,0.9,false,495,12,0.013719896370706504,0,PACKAGE,.,.,tools.descartes.teastore.image.cache,cache,0,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.2,false,PACKAGE,3,4,0.47058823529411764,false,632,5,0.019145223863815154,0,PACKAGE,.,.,tools.descartes.teastore.persistence.repository,repository,517,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,5,1.0,false,460,7,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.persistence.rest,rest,525,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,2,11,0.9333333333333333,false,960,10,0.014705450342518857,0,PACKAGE,.,.,tools.descartes.teastore.image.setup,setup,1037,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,0,0.0,false,85,1,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.dockermemoryconfigurator,dockermemoryconfigurator,2061,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,4,6,0.4375,false,768,10,0.013624222204739442,0,PACKAGE,.,.,tools.descartes.teastore.registryclient.rest,rest,534,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,2,1.0,false,0,3,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.webui,webui,1046,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.2,false,PACKAGE,15,2,0.03225806451612903,false,295,9,0.07356274126326157,0,PACKAGE,.,.,tools.descartes.teastore.registryclient,registryclient,2073,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,0,0.0,false,14,1,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.webui.rest,rest,1052,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,3,1.0,false,23,1,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.webui.startup,startup,1060,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.06666666666666667,false,PACKAGE,0,7,1.0,false,1010,16,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.webui.servlet,servlet,1068,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,1,1.0,false,0,3,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.recommender,recommender,1077,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,3,1.0,false,97,3,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.recommender.rest,rest,1083,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,1,7,0.9090909090909091,false,268,4,0.011457674086503996,0,PACKAGE,.,.,tools.descartes.teastore.recommender.servlet,servlet,1091,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.5,false,PACKAGE,6,5,0.4666666666666667,false,307,5,0.09463573546906925,0,PACKAGE,.,.,tools.descartes.teastore.recommender.algorithm,algorithm,1099,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,0,1.0,false,0,2,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.registry,registry,1108,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,0,0.0,false,24,1,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.registry.servlet,servlet,1114,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,0,0.0,false,47,2,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.persistence.domain.converters,converters,2141,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,0,0.0,false,193,4,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.registry.rest,rest,1122,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,3,1,0.25,false,20,5,0.046253041381840915,0,PACKAGE,.,.,tools.descartes.teastore.recommender.algorithm.impl,impl,2166,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,1,1,0.5,false,26,1,0.0250068577246784,0,PACKAGE,.,.,tools.descartes.teastore.recommender.algorithm.impl.pop,pop,2187,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,1,2,0.6666666666666666,false,121,2,0.0250068577246784,0,PACKAGE,.,.,tools.descartes.teastore.recommender.algorithm.impl.cf,cf,2199,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.25,false,PACKAGE,9,0,0.0,false,217,4,0.04655566772940143,0,PACKAGE,.,.,tools.descartes.teastore.registryclient.util,util,708,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.42857142857142855,false,PACKAGE,1,1,0.3333333333333333,false,107,7,0.01001204969364679,0,PACKAGE,.,.,tools.descartes.teastore.auth.security,security,1239,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,3,1.0,false,59,1,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.image.rest,rest,733,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.5,false,PACKAGE,5,0,0.0,false,110,6,0.034432076469710145,0,PACKAGE,.,.,tools.descartes.teastore.image.cache.entry,entry,241,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,2,1,0.125,false,9,1,0.013952204544019086,0,PACKAGE,.,.,tools.descartes.teastore.image.cache.rules,rules,249,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,1,1.0,false,0,2,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.kieker,kieker,766,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.3333333333333333,false,PACKAGE,3,4,0.25,false,164,4,0.017199980800033945,0,PACKAGE,.,.,tools.descartes.teastore.image.storage,storage,258,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,0,0.0,false,254,8,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.kieker.rabbitmq,rabbitmq,772,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,1.0,false,PACKAGE,0,3,1.0,false,131,2,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.kieker.probes,probes,780,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,1,0,0.0,false,23,1,0.01001204969364679,0,PACKAGE,.,.,tools.descartes.teastore.webui.servlet.elhelper,elhelper,1325,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,1,3,0.75,false,22,2,0.010064323918331241,0,PACKAGE,.,.,tools.descartes.teastore.image.storage.rules,rules,311,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,4,1.0,false,25,1,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.auth.startup,startup,320,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.5,false,PACKAGE,1,0,0.0,false,154,2,0.011457674086503996,0,PACKAGE,.,.,tools.descartes.teastore.kieker.probes.records,records,376,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,0,1.0,false,0,1,0.008927831399003884,0,PACKAGE,.,.,tools,tools,1426,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,6,0,0.0,false,75,1,0.020343209479875304,0,PACKAGE,.,.,tools.descartes.teastore.registryclient.tracing,tracing,404,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,0,1.0,false,0,1,0.008927831399003884,0,PACKAGE,.,.,tools.descartes,descartes,1432,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,1,2,0.75,false,36,1,0.0250068577246784,0,PACKAGE,.,.,tools.descartes.teastore.recommender.algorithm.impl.orderbased,orderbased,926,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,20,0,0.0,false,531,8,0.1276450383838137,0,PACKAGE,.,.,tools.descartes.teastore.entities,entities,414,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,7,1.0,false,202,3,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.auth.rest,rest,1441,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,4,5,0.45454545454545453,false,456,9,0.019101650818078013,0,PACKAGE,.,.,tools.descartes.teastore.image,image,968,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,9,2,0.14285714285714285,false,324,5,0.05532129653566701,0,PACKAGE,.,.,tools.descartes.teastore.registryclient.loadbalancers,loadbalancers,1495,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,5,1,0.13333333333333333,false,55,1,0.02406772541952497,0,PACKAGE,.,.,tools.descartes.teastore.entities.message,message,478,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,1,1.0,false,0,5,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.persistence,persistence,487,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,2,2,0.5,false,1001,11,0.014514709296159917,0,PACKAGE,.,.,tools.descartes.teastore.persistence.domain,domain,493,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,0,1.0,false,0,10,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore,teastore,2035,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,0,0.0,false,24,1,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.persistence.servlet,servlet,501,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,3,1.0,false,55,1,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.persistence.daemons,daemons,509,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,PACKAGE,0,2,1.0,false,0,3,0.008927831399003884,0,PACKAGE,.,.,tools.descartes.teastore.auth,auth,2045,container
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,ABSTRACT_CLASS,3,4,0.0,false,19,0,0.004073146383416904,0,ABSTRACT_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.2-14648b7\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractQueueCache.java,services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractQueueCache.java,tools.descartes.teastore.image.cache.AbstractQueueCache,AbstractQueueCache,6,unit
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,CONCRETE_CLASS,1,1,0.0,false,26,0,0.0037024880086512246,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.2-14648b7\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\pop\PopularityBasedRecommender.java,services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\pop\PopularityBasedRecommender.java,tools.descartes.teastore.recommender.algorithm.impl.pop.PopularityBasedRecommender,PopularityBasedRecommender,2571,unit
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,CONCRETE_CLASS,4,2,0.0,false,9,0,0.004938693819194798,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.2-14648b7\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\SimpleEntry.java,services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\SimpleEntry.java,tools.descartes.teastore.image.cache.entry.SimpleEntry,SimpleEntry,12,unit
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,CONCRETE_CLASS,1,1,0.0,false,9,0,0.0031452746007111596,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.2-14648b7\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\rules\StoreAll.java,services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\rules\StoreAll.java,tools.descartes.teastore.image.storage.rules.StoreAll,StoreAll,1552,unit
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,ABSTRACT_CLASS,5,5,0.0,false,238,0,0.0058245312368502365,0,ABSTRACT_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.2-14648b7\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractCache.java,services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractCache.java,tools.descartes.teastore.image.cache.AbstractCache,AbstractCache,20,unit
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,CONCRETE_CLASS,1,2,0.0,false,13,0,0.0031452746007111596,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.2-14648b7\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\rules\StoreLargeImages.java,services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\rules\StoreLargeImages.java,tools.descartes.teastore.image.storage.rules.StoreLargeImages,StoreLargeImages,1562,unit
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,CONCRETE_CLASS,0,1,0.0,false,38,0,0.0030228446274814707,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.2-14648b7\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\RegistryREST.java,services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\RegistryREST.java,tools.descartes.teastore.registry.rest.RegistryREST,RegistryREST,2586,unit
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,INTERFACE,20,0,0.0,false,5,0,0.05086192791041151,0,INTERFACE,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.2-14648b7\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\ICachable.java,services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\ICachable.java,tools.descartes.teastore.image.cache.entry.ICachable,ICachable,28,unit
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,CONCRETE_CLASS,1,0,0.0,false,37,0,0.00430755989773127,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.2-14648b7\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\CharResponseWrapper.java,utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\CharResponseWrapper.java,tools.descartes.teastore.registryclient.rest.CharResponseWrapper,CharResponseWrapper,540,unit
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,CONCRETE_CLASS,2,1,0.0,false,107,0,0.008161705708480668,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.2-14648b7\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\Registry.java,services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\Registry.java,tools.descartes.teastore.registry.rest.Registry,Registry,2592,unit
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,INTERFACE,14,1,0.0,false,9,0,0.013572922754760089,0,INTERFACE,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.2-14648b7\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\IDataStorage.java,services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\IDataStorage.java,tools.descartes.teastore.image.storage.IDataStorage,IDataStorage,36,unit
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,CONCRETE_CLASS,6,0,0.0,false,65,0,0.005517038277441673,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.2-14648b7\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\ResponseWrapper.java,utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\ResponseWrapper.java,tools.descartes.teastore.registryclient.rest.ResponseWrapper,ResponseWrapper,549,unit
teastore-1.4.2,d6102545-eb13-4923-ae60-65016c08d84d,1,2023-02-10T19:22:28.964250400,0.0,false,CONCRETE_CLASS,1,0,0.0,false,17,0,0.009960324158778282,0,CONCRETE_CLASS,C:\Users\ale\Desktop\arcan-trial-2.8.2-teastore\projects\TeaStore-1.4.2-14648b7\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\HeartbeatInfo.java,services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\HeartbeatInfo.java,tools.descartes.teastore.registry.rest.HeartbeatInfo,HeartbeatInfo,2603,unit
