Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
qbike-5-47301e2,club.newtech.qbike.intention.domain.exception,LockException,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
qbike-5-47301e2,club.newtech.qbike.intention.domain.exception,LockExistsException,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
qbike-5-47301e2,club.newtech.qbike.intention.domain.exception,LockExistsException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
qbike-5-47301e2,club.newtech.qbike.intention.domain.exception,LockNotHeldException,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
qbike-5-47301e2,club.newtech.qbike.intention.domain.exception,LockNotHeldException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
qbike-5-47301e2,club.newtech.qbike.intention.domain.exception,NoSuchLockException,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
qbike-5-47301e2,club.newtech.qbike.intention.domain.exception,NoSuchLockException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
qbike-5-47301e2,club.newtech.qbike.intention.domain.service,AsyncTaskInitializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
qbike-5-47301e2,club.newtech.qbike.intention.domain.service,RedisLockService,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
qbike-5-47301e2,club.newtech.qbike.intention,IntentionApplication,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
