project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
qbike-5-47301e2,fd111c68-2ce2-4222-9fa0-c109d7863b42,1,2023-02-11T21:35:56.789858100,22.640045471932893,22.640045471932893,0.0,CONTAINER,PACKAGE,"[club.newtech.qbike.intention.domain.core.vo, club.newtech.qbike.intention.domain.core.root]",1385;1367,0.0,,0.0,0.0,0.0,7.0,1.0,2,0.0038021382453735306,1,5.660011367983223,TINY,2,16,16,0.0,0.0,0.0,0,cyclicDep,4401,smell
qbike-5-47301e2,fd111c68-2ce2-4222-9fa0-c109d7863b42,1,2023-02-11T21:35:56.789858100,12.816356222970402,9.062532395364778,0.0,CONTAINER,PACKAGE,"[club.newtech.qbike.order.domain.exception, club.newtech.qbike.order.domain.service, club.newtech.qbike.order.util]",1386;1387;1355,0.0,,0.0,0.0,0.0,5.666666666666667,1.6666666666666667,4,6.397690622696368E-4,1,4.531266197682389,CIRCLE,3,8,4,0.4714045207910317,0.4714045207910317,0.0,0,cyclicDep,4407,smell
qbike-5-47301e2,fd111c68-2ce2-4222-9fa0-c109d7863b42,1,2023-02-11T21:35:56.789858100,7.786299509607612,5.5057451835930316,0.0,CONTAINER,PACKAGE,"[club.newtech.qbike.order.domain.service, club.newtech.qbike.order.util]",1386;1349,0.0,,0.0,0.0,0.0,5.5,2.0,2,7.635924892497066E-4,1,5.5057451835930316,TINY,2,2,1,0.5,0.0,0.0,0,cyclicDep,4414,smell
qbike-5-47301e2,fd111c68-2ce2-4222-9fa0-c109d7863b42,1,2023-02-11T21:35:56.789858100,11.218492258198614,11.218492258198614,0.0,UNIT,CONCRETE_CLASS,"[club.newtech.qbike.intention.domain.core.vo.Candidate, club.newtech.qbike.intention.domain.core.root.Intention]",990;1200,0.0,,0.0,0.0,0.0,7.0,1.0,2,4.252967121297667E-4,1,4.579930285991667,TINY,2,6,6,0.0,0.0,0.0,0,cyclicDep,4420,smell
